model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0292266079535086,0.0005518916762525,-0.090651768942674,-0.1122168600559234,0.967910936476752,0.7555238803227743,0.0218272898346185,3.2743942370661426e-05,3.2743942370661426e-05,0.0,0.0013097576948264,262.0,0.0997246031834603,8.21827744904668e-05,0.0032873109796186,,True,True,True,0.0003343448042869,2.5527551770210263e-05,2.6023636261623267e-05,-0.0004199184477329,0.0037760784228642,0.0005613937973976,0.0006061469515164,-0.0018131708105405,-0.2554027504911591,-0.106090373280943,-0.1074001309757695,-0.0268500327439424,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0292309566090504,0.0003217309155649,-0.0914769127964973,-0.1127675225337346,0.9286182056319582,0.8052693406740824,0.0210112407803535,0.0593320235756385,0.0593320235756385,0.0,0.3444662737393582,158.0,0.0997545345826074,0.0,0.0,,True,True,True,0.0003299961487452,2.117889622847008e-05,2.167498071988308e-05,-0.0004242671032746,0.0032254159450531,1.073131958644058e-05,5.548447370529175e-05,-0.0023638332883516,-0.2161100196463654,-0.0667976424361493,-0.0681074001309758,0.0124426981008511,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0292521355052789,0.0006919496472396,-0.0900532578428586,-0.112778253853321,0.8618205631958088,0.6425193349520365,0.0204287202407916,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0003088172525167,0.0,4.960844914130014e-07,-0.0004454459995031,0.0032146846254666,0.0,4.475315411885117e-05,-0.0023745646079381,-0.149312377210216,0.0,-0.0013097576948264,0.0792403405370005,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0292526315897703,0.0006663612658164,-0.0906355132659276,-0.1128230070074399,0.8605108055009824,0.575852652390798,0.0142712754507859,0.0,0.0,0.0,0.0,,,,,0.0666666666666666,True,True,True,0.0003083211680253,-4.960844914130014e-07,0.0,-0.0004459420839945,0.0031699314713478,-4.475315411885117e-05,0.0,-0.0024193177620569,-0.1480026195153896,0.0013097576948264,0.0,0.080550098231827,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.0292599747578303,0.0005870012839957,-0.0903406247496605,-0.111600341896216,0.903077930582842,0.9484064181645712,0.0226267036050558,0.0137851997380484,0.0120006548788474,0.001784544859201,0.2920759659462999,57.666666666666664,0.0992098024633806,0.0018737672583826,0.0078895463510848,,True,True,True,0.0003009779999653,-7.839252551399e-06,-7.343168059985999e-06,-0.0004532852520545,0.0043925965825716,0.0011779119571049,0.0012226651112238,-0.0011966526508331,-0.1905697445972494,-0.0412573673870333,-0.0425671250818597,0.0379829731499672,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0292716150482495,0.0006583075726896,-0.0899864678581555,-0.1121003180742263,0.8958742632612967,0.9214897950490316,0.0229550898075103,0.0002128356254092,3.2743942370661426e-05,0.0001800916830386,0.0032743942370661,40.333333333333336,0.0993705106469546,0.0008053911900065,0.0052596975673898,,True,True,True,0.000289337709546,-1.947954297065735e-05,-1.8983458479244347e-05,-0.0004649255424737,0.0038926204045613,0.0006779357790946,0.0007226889332135,-0.0016966288288434,-0.1833660772757039,-0.0340537000654879,-0.0353634577603143,0.0451866404715126,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0293169387926658,0.0006669444668999,-0.0912804057200749,-0.1137237946192423,0.9790438768827766,0.6625100374221802,0.0164007137839992,0.0,0.0,0.0,0.0,248.66666666666663,0.0998718266840595,3.287310979618672e-05,0.0006574621959237,,True,True,True,0.0002440139651298,-6.480328738689423e-05,-6.430720289548122e-05,-0.00051024928689,0.0022691438595453,-0.0009455407659212,-0.0009007876118024,-0.0033201053738594,-0.2665356908971839,-0.1172233136869678,-0.1185330713817942,-0.0379829731499672,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0293185785412788,0.0009625280282611,-0.0906928499539693,-0.1126262520750363,0.9620170268500328,0.932588517665863,0.0209043237070242,0.0198755730189914,0.0198755730189914,0.0,0.3392272429600524,355.3333333333333,0.0995903562281445,0.0005588428665351,0.017094017094017,,True,True,True,0.0002423742165168,-6.644303599993504e-05,-6.594695150852203e-05,-0.000511889035503,0.0033666864037513,0.0001520017782847,0.0001967549324035,-0.0022225628296534,-0.24950884086444,-0.1001964636542239,-0.1015062213490504,-0.0209561231172233,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0294624250382184,0.0008600868102869,-0.0911510134736696,-0.1125415414571762,0.9666011787819254,0.9145717223485312,0.0264047812670469,0.0025703994760969,0.0025703994760969,0.0,0.0510805500982318,233.66666666666663,0.0999997623076382,0.0001643655489809,0.0052596975673898,,True,True,True,9.852771957715235e-05,-0.0002102895329395,-0.0002097934484481,-0.0006557355324427,0.0034513970216115,0.0002367123961448,0.0002814655502637,-0.0021378522117932,-0.2540929927963327,-0.1047806155861166,-0.106090373280943,-0.025540275049116,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0295609527577956,0.0005387357829665,-0.0937026977539062,-0.1159929384787877,0.7125081859855927,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0003088172525167,-0.0003083211680253,-0.0007542632520198,0.0,-0.0032146846254666,-0.0031699314713478,-0.0055892492334047,0.0,0.149312377210216,0.1480026195153896,0.2285527177472166,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0295989432682593,0.0009302544976705,-0.0922928755482038,-0.1147284309069315,0.9345121152586772,0.9988086223602296,0.0274091927955547,0.0366077275703994,0.0366077275703994,0.0,0.664702030124427,138.33333333333334,0.0996219937326774,0.0,0.0,,True,True,True,-3.79905104637146e-05,-0.0003468077629804,-0.000346311678489,-0.0007922537624835,0.0012645075718561,-0.0019501770536104,-0.0019054238994916,-0.0043247416615486,-0.2220039292730844,-0.0726915520628683,-0.0740013097576948,0.0065487884741322,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0296436622738838,3.704865986468331e-05,-0.0925100709001223,-0.1137902612487475,0.9751146037982972,0.6836268405119578,0.0157169397765149,0.0,0.0,0.0,0.0,60.0,0.0994848044639608,0.0,0.0,,True,True,True,-8.270951608816898e-05,-0.0003915267686049,-0.0003910306841135,-0.000836972768108,0.0022026772300402,-0.0010120073954264,-0.0009672542413075,-0.0033865720033645,-0.2626064178127045,-0.1132940406024884,-0.1146037982973149,-0.0340537000654879,QQQ,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/QQQ_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.0216196663677692,0.0007009694890137,-0.0646470233798027,-0.0839708894491195,0.8899803536345776,0.9085225860277812,0.0233427124718825,0.0001473477406679,9.823182711198428e-05,4.911591355599214e-05,0.0026195153896529,93.0,0.0761061217990948,0.0001479289940828,0.0019723865877712,,True,True,True,0.000545114899675,0.0003870632499456,0.000407887622714,6.0891732573509216e-05,0.0067509561777114,0.0062363147735595,0.0061480502287546,0.0019306764006614,-0.1820563195808775,-0.0320890635232481,-0.0320890635232481,0.0379829731499672,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0216805581003427,0.0006516893518194,-0.0649087116122245,-0.085901565849781,0.9279633267845449,1.0,0.0250325761735439,0.1926653569089718,0.1926653569089718,0.0,1.0,309.0,0.076341922394717,0.0001643655489809,0.0046022353714661,,True,True,True,0.0004842231671015,0.0003261715173721,0.0003469958901405,0.0,0.00482027977705,0.0043056383728981,0.0042173738280932,0.0,-0.2200392927308447,-0.0700720366732153,-0.0700720366732153,0.0,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.0216823673496643,0.000766183036731,-0.0643477703134218,-0.0854147324959437,0.8899803536345776,1.0,0.0237497985363006,0.0465618860510805,0.0465618860510805,0.0,0.3058284217419777,202.33333333333337,0.0761774354510041,0.0008547008547008,0.0111768573307034,,True,True,True,0.0004824139177799,0.0003243622680505,0.0003451866408189,-1.809249321620826e-06,0.0053071131308873,0.0047924717267354,0.0047042071819305,0.0004868333538373,-0.1820563195808775,-0.0320890635232481,-0.0320890635232481,0.0379829731499672,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.021865751594305,0.0008755096049816,-0.0645719627539316,-0.0860500658551852,0.908316961362148,0.9302672743797302,0.0223541837185621,0.0012933857236411,0.0012933857236411,0.0,0.0150622134905042,18.0,0.076342466966366,0.0006245890861275,0.009861932938856,,True,True,True,0.0002990296731392,0.0001409780234098,0.0001618023961782,-0.0001851934939622,0.0046717797716458,0.0041571383674939,0.004068873822689,-0.0001485000054041,-0.2003929273084478,-0.0504256712508184,-0.0504256712508184,0.0196463654223969,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0218951205412546,0.0007793058740002,-0.0654823238650957,-0.087099681297938,0.903077930582842,0.9409109751383464,0.0211707642301917,0.0029960707269155,0.0029960707269155,0.0,0.0307793058284217,29.333333333333332,0.0765049271073766,0.0019559500328731,0.0236686390532544,,True,True,True,0.0002696607261896,0.0001116090764602,0.0001324334492286,-0.0002145624409119,0.003622164328893,0.0031075229247411,0.0030192583799362,-0.0011981154481569,-0.195153896529142,-0.0451866404715126,-0.0451866404715126,0.0248853962017027,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0219043189038832,0.0008624928590284,-0.0655184278885523,-0.0870405187209447,0.8886705959397512,0.6683189074198405,0.0160039042433102,0.0127046496398166,0.0127046496398166,0.0,0.2691552062868369,78.33333333333333,0.076280046933567,4.930966469428008e-05,0.0019723865877712,,True,True,True,0.0002604623635609,0.0001024107138315,0.0001232350865999,-0.0002237608035405,0.0036813269058863,0.0031666855017344,0.0030784209569295,-0.0011389528711636,-0.1807465618860511,-0.0307793058284217,-0.0307793058284217,0.0392927308447936,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.0219668534894784,0.0007010385815417,-0.0656125806272029,-0.0870107462008794,0.914210870988867,0.7992766896883646,0.0203563248117764,0.0001800916830386,0.0001800916830386,0.0,0.0019646365422396,28.333333333333332,0.0763581923905908,0.0001314924391847,0.0013149243918474,,True,True,True,0.0001979277779658,3.9876128236453895e-05,6.0700501004855995e-05,-0.0002862953891356,0.0037110994259516,0.0031964580217997,0.0031081934769948,-0.0011091803510983,-0.2062868369351669,-0.0563195808775375,-0.0563195808775375,0.0137524557956778,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0219884763161341,0.0007824025143037,-0.0663339873154958,-0.0875307619571685,0.9738048461034708,0.7425908446311951,0.0173857520955304,0.0547806155861165,0.0547806155861165,0.0,0.3392272429600524,153.0,0.0769560507122937,0.0002465483234714,0.0052596975673898,,True,True,True,0.0001763049513101,1.8253301580745812e-05,3.907767434914791e-05,-0.0003079182157913,0.0031910836696624,0.0026764422655105,0.0025881777207056,-0.0016291961073875,-0.2658808120497707,-0.1159135559921413,-0.1159135559921413,-0.0458415193189259,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0220067296177148,0.0007144938450925,-0.0656086201469103,-0.0902072042226791,0.8578912901113295,0.6168549855550131,0.0184921603649854,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0001580516497294,0.0,2.08243727684021e-05,-0.0003261715173721,0.0005146414041519,0.0,-8.826454480488632e-05,-0.0043056383728981,-0.1499672560576294,0.0,0.0,0.0700720366732153,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0220210111389557,0.0009251452435583,-0.0642887845635414,-0.0860516503453254,0.908316961362148,0.973424712816874,0.0288619181762139,8.185985592665356e-05,8.185985592665356e-05,0.0,0.0013097576948264,24.666666666666668,0.0762552782285035,0.0002136752136752,0.0013149243918474,,True,True,True,0.0001437701284885,-1.4281521240871314e-05,6.542851527530785e-06,-0.000340453038613,0.0046701952815055,0.0041555538773536,0.0040672893325487,-0.0001500844955444,-0.2003929273084478,-0.0504256712508184,-0.0504256712508184,0.0196463654223969,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0220275539904832,0.0007178524322616,-0.0658703610301017,-0.0901189396778742,0.8578912901113295,0.5935216546058655,0.0146709845090905,0.0,0.0,0.0,0.0,,,,,0.0233333333333333,True,True,True,0.000137227276961,-2.08243727684021e-05,0.0,-0.0003469958901405,0.0006029059489568,8.826454480488632e-05,0.0,-0.0042173738280932,-0.1499672560576294,0.0,0.0,0.0700720366732153,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0220939485977093,0.0009540349533315,-0.0657275987168153,-0.0878479083379109,0.9037328094302556,0.7613723079363505,0.0191020416095852,0.0,0.0,0.0,0.0,18.666666666666668,0.0765016486899306,0.0,0.0,,True,True,True,7.083266973495483e-05,-8.721897999445713e-05,-6.639460722605503e-05,-0.0004133904973665,0.00287393728892,0.0023592958847681,0.0022710313399632,-0.0019463424881299,-0.1958087753765554,-0.0458415193189259,-0.0458415193189259,0.0242305173542893,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0221224402387936,0.0006683127167594,-0.0680992772181828,-0.0889877180258433,0.913555992141454,0.7991814215977987,0.0148216408366958,0.0178945645055664,0.0178945645055664,0.0,0.3333333333333333,191.33333333333337,0.07699619819393,0.0001314924391847,0.0026298487836949,,True,True,True,4.234102865060402e-05,-0.0001157106210788,-9.488624831040585e-05,-0.0004418821384509,0.0017341276009877,0.0012194861968358,0.0011312216520309,-0.0030861521760622,-0.2056319580877538,-0.0556647020301244,-0.0556647020301244,0.0144073346430909,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0221647812674442,0.0007100582493274,-0.0689001560211181,-0.090721845626831,0.7079240340537001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0001580516497294,-0.000137227276961,-0.0004842231671015,0.0,-0.0005146414041519,-0.0006029059489568,-0.00482027977705,0.0,0.1499672560576294,0.1499672560576294,0.2200392927308447,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0221761316061019,0.0008117602428966,-0.0677570263544718,-0.0894750257333119,0.95743287491814,0.6246051887671152,0.0142399659380316,1.6371971185330713e-05,1.6371971185330713e-05,0.0,0.0006548788474132,470.3333333333333,0.0770573108842936,0.0001643655489809,0.0006574621959237,,True,True,True,-1.1350338657695884e-05,-0.0001694019883871,-0.0001485776156187,-0.0004955735057592,0.001246819893519,0.0007321784893671,0.0006439139445622,-0.0035734598835309,-0.24950884086444,-0.0995415848068106,-0.0995415848068106,-0.0294695481335952,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.022176985318462,0.0006929964963349,-0.0684972837567329,-0.0899142026901245,0.9286182056319582,0.4499509284893672,0.016277774857978,0.0022920759659463,0.0022920759659463,0.0,0.0622134905042567,120.0,0.0768816247729895,0.0,0.0,,True,True,True,-1.220405101776123e-05,-0.0001702557007471,-0.0001494313279787,-0.0004964272181193,0.0008076429367065,0.0002930015325546,0.0002047369877497,-0.0040126368403434,-0.2206941715782581,-0.0707269155206287,-0.0707269155206287,-0.0006548788474133,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0221798134346803,0.0008323150330024,-0.0682648107409477,-0.0896469801664352,0.9449901768172888,0.8368886907895406,0.0138772819967319,0.0002455795677799,0.0002455795677799,0.0,0.0019646365422396,299.6666666666667,0.0771419790171842,0.0007396449704142,0.0032873109796186,,True,True,True,-1.503216723600792e-05,-0.0001730838169654,-0.000152259444197,-0.0004992553343375,0.0010748654603958,0.0005602240562438,0.000471959511439,-0.0037454143166542,-0.2370661427635888,-0.0870988867059594,-0.0870988867059594,-0.017026850032744,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0222193337976932,0.0005875302517957,-0.0675496662656466,-0.0892472440997759,0.9803536345776032,0.3927262822786967,0.0118641573935747,0.0,0.0,0.0,0.0,147.66666666666666,0.0770373251133908,0.0,0.0,,True,True,True,-5.45525302489587e-05,-0.0002126041799783,-0.0001917798072099,-0.0005387756973505,0.0014746015270551,0.0009599601229031,0.0008716955780982,-0.0033456782499949,-0.2724296005239032,-0.1224623444662738,-0.1224623444662738,-0.0523903077930584,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0222287115951379,0.0007406835010504,-0.0680210729440053,-0.0892892306049664,0.9417157825802228,0.8364746967951456,0.0240933879589041,0.0026522593320235,0.0022265880812049,0.0004256712508185,0.02030124426981,161.66666666666666,0.0767243080536414,0.0002465483234714,0.007232084155161,,True,True,True,-6.3930327693619e-05,-0.000221981977423,-0.0002011576046546,-0.0005481534947951,0.0014326150218645,0.0009179736177126,0.0008297090729077,-0.0033876647551854,-0.2337917485265226,-0.0838244924688932,-0.0838244924688932,-0.0137524557956778,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0224441532045602,0.0008388687702205,-0.0691116049885749,-0.0899449636538823,0.8886705959397512,0.4810938735802968,0.0195284446235746,0.0002946954813359,0.0,0.0002946954813359,0.0026195153896529,284.3333333333333,0.0771407518365109,0.0,0.0,,True,True,True,-0.0002793719371159,-0.0004374235868453,-0.0004165992140769,-0.0007635951042175,0.0007768819729487,0.0002622405687967,0.0001739760239919,-0.0040433978041013,-0.1807465618860511,-0.0307793058284217,-0.0307793058284217,0.0392927308447936,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/SPY_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.0133915779491265,0.0017995249820599,-0.0573434521754582,-0.0827194352944691,0.8271028037383177,1.0,0.0411350217958291,0.0015771028037383,0.0,0.0015771028037383,0.0241433021806853,468.6666666666667,0.0534574861892722,0.0019953051643192,0.0320813771517996,,True,True,True,0.0008015151446064,0.0011290994783242,0.0010265816623965,0.0009031910449266,0.0006828159093856,-0.000612661242485,-0.0003661662340164,-0.0007848044236501,-0.3247663551401868,-0.0521806853582553,-0.0490654205607477,0.1705607476635515,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0136198171724875,0.0017020953858636,-0.0567795242493351,-0.0821967050433158,0.82398753894081,0.8781046470006307,0.0355710989485184,0.0006425233644859,3.8940809968847354e-05,0.0006035825545171,0.014018691588785,369.6666666666667,0.0539281580113574,0.0007042253521126,0.0211267605633802,,True,True,True,0.0005732759212454,0.0009008602549632,0.0007983424390355,0.0006749518215656,0.0012055461605389,-8.993099133174087e-05,0.0001565640171368,-0.0002620741724967,-0.3216510903426791,-0.0490654205607477,-0.04595015576324,0.1736760124610592,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0136552543068925,0.0016521256214999,-0.0555983110020558,-0.0822914242744445,0.8987538940809969,0.9464739163716634,0.0136321621636549,0.0001557632398753,0.0,0.0001557632398753,0.0046728971962616,209.0,0.054187227755425,0.0001956181533646,0.0046948356807511,,True,True,True,0.0005378387868404,0.0008654231205582,0.0007629053046305,0.0006395146871606,0.0011108269294102,-0.0001846502224604,6.184478600819443e-05,-0.0003567934036254,-0.396417445482866,-0.1238317757009346,-0.1207165109034269,0.0989096573208723,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.013656446399788,0.0014675089258311,-0.0565658571198582,-0.0812286088864008,0.8169781931464174,0.8729812105496725,0.0216671167872846,0.0007204049844236,0.0,0.0007204049844236,0.0038940809968847,346.0,0.0544600704553827,0.0007433489827856,0.0070422535211267,,True,True,True,0.0005366466939449,0.0008642310276627,0.000761713211735,0.0006383225942651,0.002173642317454,0.0008781651655832,0.0011246601740519,0.0007060219844182,-0.3146417445482865,-0.042056074766355,-0.0389408099688474,0.1806853582554518,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.0137745952233672,0.0016711477060229,-0.0558263152216871,-0.0821249261498451,0.8535825545171339,0.9720401763916016,0.0239397138357162,0.000369937694704,3.8940809968847354e-05,0.0003309968847352,0.0062305295950155,234.66666666666663,0.0543259538985943,0.0009194053208137,0.0093896713615023,,True,True,True,0.0004184978703657,0.0007460822040836,0.0006435643881559,0.0005201737706859,0.0012773250540097,-1.8152097860976713e-05,0.0002283429106076,-0.000190295279026,-0.351246105919003,-0.0786604361370716,-0.0755451713395639,0.1440809968847353,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0138292321935296,0.0016383956292203,-0.05498246482263,-0.0813639809687932,0.8543613707165109,0.9828502734502156,0.0315338435272375,0.0316394080996884,0.0313862928348909,0.0002531152647975,0.2172897196261682,207.33333333333337,0.0542829113949165,0.0043818466353677,0.0852895148669796,,True,True,True,0.0003638609002033,0.0006914452339212,0.0005889274179935,0.0004655368005235,0.0020382702350616,0.0007427930831909,0.0009892880916595,0.0005706499020258,-0.35202492211838,-0.0794392523364485,-0.0763239875389408,0.1433021806853583,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
