regime_type,regime,prototype,mean_weight
drawdown_regime,mid_dd,prototype_13,0.0010065865935757756
drawdown_regime,mid_dd,prototype_14,0.0015913882525637746
drawdown_regime,mid_dd,prototype_15,6.043222172680274e-11
drawdown_regime,mid_dd,prototype_16,0.18868900835514069
drawdown_regime,mid_dd,prototype_17,0.05582684651017189
drawdown_regime,mid_dd,prototype_18,0.05866852030158043
drawdown_regime,mid_dd,prototype_19,3.249943983973935e-05
drawdown_regime,mid_dd,prototype_20,9.660959809920655e-10
drawdown_regime,mid_dd,prototype_21,0.19677327573299408
drawdown_regime,mid_dd,prototype_22,1.283691486442251e-09
drawdown_regime,mid_dd,prototype_23,0.010878173634409904
drawdown_regime,mid_dd,prototype_24,2.880628471757518e-06
drawdown_regime,deep_dd,prototype_0,0.0005771972937509418
drawdown_regime,deep_dd,prototype_1,4.67679950322264e-10
drawdown_regime,deep_dd,prototype_2,0.00018364157585892826
drawdown_regime,deep_dd,prototype_3,0.012047269381582737
drawdown_regime,deep_dd,prototype_4,0.05070757120847702
drawdown_regime,deep_dd,prototype_5,7.064463716233149e-07
drawdown_regime,deep_dd,prototype_6,3.6273405612519127e-07
drawdown_regime,deep_dd,prototype_7,9.91390081139798e-10
drawdown_regime,deep_dd,prototype_8,0.29497405886650085
drawdown_regime,deep_dd,prototype_9,1.1030667698697094e-11
drawdown_regime,deep_dd,prototype_10,0.07073646783828735
drawdown_regime,deep_dd,prototype_11,0.10695561021566391
drawdown_regime,deep_dd,prototype_12,1.2171256891235771e-08
drawdown_regime,deep_dd,prototype_13,0.00045664276694878936
drawdown_regime,deep_dd,prototype_14,0.0014251603279262781
drawdown_regime,deep_dd,prototype_15,5.896731714027936e-11
drawdown_regime,deep_dd,prototype_16,0.15921828150749207
drawdown_regime,deep_dd,prototype_17,0.0684049129486084
drawdown_regime,deep_dd,prototype_18,0.03275177255272865
drawdown_regime,deep_dd,prototype_19,1.3246894013718702e-05
drawdown_regime,deep_dd,prototype_20,8.618381563962885e-10
drawdown_regime,deep_dd,prototype_21,0.19776791334152222
drawdown_regime,deep_dd,prototype_22,1.0225946756037274e-09
drawdown_regime,deep_dd,prototype_23,0.003777788020670414
drawdown_regime,deep_dd,prototype_24,1.3766378970103688e-06
