model,model_family,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.0120424786582589,0.0003161293486806,-0.0374062351882457,-0.0527157398561636,0.9489194499017682,0.4632187783718109,0.0113839230810602,0.0,0.0,0.0,0.0,8.333333333333334,0.0437144282553345,0.0,0.0,,True,True,True,0.0001551394040385,-2.9125561316813847e-06,1.7910264432430267e-05,-6.0524170597394886e-05,0.0026777448753515,0.0014741085469722,0.0014296273390452,0.0004976876080036,-0.263261296660118,-0.0962671905697445,-0.0923379174852652,0.0039292730844793,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0120436990012725,0.0001392794628264,-0.0377328167359034,-0.0520692219336827,0.9390962671905696,0.7689230442047119,0.0175521311660607,0.0816797642436149,0.0816797642436149,0.0,0.3097576948264571,206.0,0.0435546590960422,0.0001314924391847,0.0032873109796186,,True,True,True,0.0001539190610249,-4.132899145286445e-06,1.6689921418825207e-05,-6.174451361099995e-05,0.0033242627978324,0.0021206264694531,0.0020761452615261,0.0011442055304845,-0.2534381139489194,-0.086444007858546,-0.0825147347740666,0.0137524557956778,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
spot_delta_band,baseline,3,-0.0120603889226913,0.0001507603637461,-0.0384966733554999,-0.0541453671952088,0.856581532416503,0.5935216546058655,0.0146709845090905,0.0,0.0,0.0,0.0,,,,,0.0233333333333333,True,True,True,0.0001372291396061,-2.0822820564111652e-05,0.0,-7.843443502982515e-05,0.0012481175363063,4.448120792706345e-05,0.0,-0.0009319397310415,-0.1709233791748527,-0.0039292730844793,0.0,0.0962671905697445,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.0120606087148189,0.0002846188279184,-0.0381156027317047,-0.0531353962918122,0.9390962671905696,0.3811472058296203,0.0094958898456146,0.0,0.0,0.0,0.0,40.0,0.0435177748215695,0.0,0.0,,True,True,True,0.0001370093474785,-2.1042612691720905e-05,-2.1979212760925293e-07,-7.86542271574344e-05,0.0022580884397029,0.0010544521113236,0.0010099709033966,7.803117235501145e-05,-0.2534381139489194,-0.086444007858546,-0.0825147347740666,0.0137524557956778,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.0120721695323785,0.0002571842862167,-0.0384986139833927,-0.0531087492903073,0.9318925998690242,0.8459584712982178,0.0108098003547638,0.0129829731499672,0.0129011132940406,8.185985592665356e-05,0.0635232481990831,271.6666666666667,0.0434274955015056,0.0012820512820512,0.0052596975673898,,True,True,True,0.0001254485299189,-3.260343025128162e-05,-1.1780609687169973e-05,-9.021504471699512e-05,0.0022847354412078,0.0010810991128285,0.0010366179049015,0.0001046781738599,-0.2462344466273739,-0.0792403405370004,-0.0753110674525211,0.0209561231172233,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.0121438084170222,0.0003327723577043,-0.0386492826044559,-0.053763182212909,0.967910936476752,0.355477253595988,0.0094971796497702,0.0,0.0,0.0,0.0,42.666666666666664,0.0434479741263203,0.0,0.0,,True,True,True,5.3809645275274334e-05,-0.0001042423148949,-8.341949433088303e-05,-0.0001618539293607,0.0016303025186061,0.0004266661902268,0.0003821849822998,-0.0005497547487417,-0.2822527832351016,-0.1152586771447281,-0.1113294040602488,-0.0150622134905042,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0121805487821499,0.0003997402839154,-0.0375995568931102,-0.0533493297795454,0.9332023575638508,0.7395637035369873,0.0192354578369607,0.0222167648984937,0.0222167648984937,0.0,0.2698100851342501,407.3333333333333,0.045573456502698,0.0068869165023011,0.1117685733070348,,True,True,True,1.706928014755249e-05,-0.0001409826800227,-0.0001201598594586,-0.0001985942944884,0.0020441549519697,0.0008405186235904,0.0007960374156634,-0.0001359023153781,-0.2475442043222004,-0.080550098231827,-0.0766208251473477,0.0196463654223968,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
unhedged,baseline,3,-0.0121976180622975,0.000217637950691,-0.0395159641901652,-0.0553934847315152,0.6856581532416502,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0001580519601702,-0.0001372291396061,-0.0002156635746359,0.0,-0.0012036363283793,-0.0012481175363063,-0.0021800572673479,0.0,0.1669941060903734,0.1709233791748527,0.2671905697445973,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0122042810544371,0.000291233028095,-0.0389399074018001,-0.0541327719887097,0.914210870988867,0.5674161911010742,0.0087621559699376,0.0,0.0,0.0,0.0,248.0,0.0435404523345641,0.0,0.0,,True,True,True,-6.662992139657917e-06,-0.0001647149523099,-0.0001438921317458,-0.0002223265667756,0.0012607127428054,5.707641442616318e-05,1.2595206499099731e-05,-0.0009193445245424,-0.2285527177472167,-0.0615586116568432,-0.0576293385723639,0.0386378519973805,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,3,-0.0122722520803411,0.0003792021581396,-0.0383471777041753,-0.053641453385353,0.9482645710543548,0.6662500451008478,0.020960878736029,0.014210870988867,0.014210870988867,0.0,0.2848722986247544,268.3333333333333,0.0452311184769496,0.0083333333333333,0.3333333333333333,,True,True,True,-7.463401804367817e-05,-0.0002326859782139,-0.0002118631576498,-0.0002902975926796,0.0017520313461621,0.0005483950177828,0.0005039138098557,-0.0004280259211858,-0.2626064178127046,-0.0956123117223312,-0.0916830386378518,0.0045841519318926,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,True,False,cvar
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.0123836081475019,0.0004259864743427,-0.0390635098020235,-0.054973137875398,0.9397511460379828,0.4900755683581034,0.0112948203459382,0.0007694826457105,0.0007694826457105,0.0,0.0104780615586116,160.0,0.0443410640849489,0.0019888231426692,0.0223537146614069,,True,True,True,-0.0001859900852044,-0.0003440420453747,-0.0003232192248106,-0.0004016536598404,0.0004203468561172,-0.000783289472262,-0.0008277706801891,-0.0017597104112307,-0.2540929927963327,-0.0870988867059592,-0.0831696136214799,0.0130975769482646,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.0124508511895934,0.000318051435881,-0.039753591020902,-0.0552050694823265,0.9515389652914212,0.3013257086277008,0.0097604456047217,0.0,0.0,0.0,0.0,122.0,0.0441426108296339,0.0,0.0,,True,True,True,-0.0002532331272959,-0.0004112850874662,-0.0003904622669021,-0.0004688967019319,0.0001884152491887,-0.0010152210791905,-0.0010597022871176,-0.0019916420181592,-0.2658808120497709,-0.0988867059593974,-0.094957432874918,0.0013097576948264,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,3,-0.0124700618907809,0.0004208454125828,-0.0392422534525394,-0.0547704150279363,0.9443352979698756,0.4637657950321833,0.0141230410275359,0.0109201047806155,0.0109201047806155,0.0,0.151931892599869,133.0,0.0441328988278212,0.0006245890861275,0.0151216305062458,,True,True,True,-0.0002724438284834,-0.0004304957886536,-0.0004096729680895,-0.0004881074031194,0.0006230697035789,-0.0005805666248003,-0.0006250478327274,-0.001556987563769,-0.2586771447282253,-0.0916830386378518,-0.0877537655533725,0.0085134250163719,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,False,False,cvar
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,3,-0.0125825526192784,0.0009393071299075,-0.0376296346386273,-0.0518734268844127,0.9698755730189914,0.8186924954255422,0.0283888587728142,0.0572855271774721,0.0572855271774721,0.0,0.6666666666666666,238.33333333333337,0.0528349442334317,0.0710880999342537,0.6666666666666666,,True,True,True,-0.0003849345569809,-0.0005429865171511,-0.000522163696587,-0.0006005981316169,0.0035200578471024,0.0023164215187231,0.0022719403107961,0.0013400005797545,-0.2842174197773411,-0.1172233136869677,-0.1132940406024883,-0.0170268500327438,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,False,False,cvar
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,3,-0.0126038482412695,0.0005541330323088,-0.0392738896111647,-0.0546551570296287,0.9430255402750491,0.6986311276753744,0.0176624795421957,0.0337262606417812,0.0337262606417812,0.0,0.3673870333988212,103.33333333333331,0.0477484203980596,0.0347633136094674,0.3339907955292571,,True,True,True,-0.000406230178972,-0.0005642821391423,-0.0005434593185782,-0.000621893753608,0.0007383277018864,-0.0004653086264928,-0.0005097898344198,-0.0014417295654614,-0.2573673870333989,-0.0903732809430254,-0.0864440078585461,0.0098231827111984,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,True,False,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0131117341419061,0.0017733531366065,-0.0389808858434359,-0.0535362449785073,0.974459724950884,0.7243556876977285,0.0296434418608744,0.0918795022920759,0.0918795022920759,0.0,0.3601833660772757,222.33333333333337,0.0447591239620777,0.0003451676528599,0.0065746219592373,,True,True,True,-0.0009141160796086,-0.0010721680397788,-0.0010513452192147,-0.0011297796542445,0.0018572397530078,0.0006536034246285,0.0006091222167015,-0.00032281751434,-0.2888015717092338,-0.1218074656188603,-0.117878192534381,-0.0216110019646365,SPY,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/SPY_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.0073459727379182,0.0010196120752218,-0.0287844010007878,-0.0439356639981269,0.8302180685358255,1.0,0.0264808315162857,0.0024143302180685,0.0009345794392523,0.0014797507788161,0.0179127725856697,239.0,0.0301889801278042,0.000508607198748,0.0093896713615023,,True,True,True,0.0004987881208459,0.0008263727650046,0.0007238551042973,0.0006237227159241,0.0017561030884583,-0.0004493668675422,-0.0002334328989187,0.0009386005500952,-0.3387850467289718,-0.0514018691588784,-0.0366043613707165,0.1409657320872275,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,3,-0.0073858097506066,0.0006172158337388,-0.0299003802239894,-0.0427428061763445,0.8722741433021807,0.9386771519978842,0.0270111554612716,0.0068146417445482,0.0062889408099688,0.0005257009345794,0.0654205607476635,407.3333333333333,0.0300206081370396,0.0012715179968701,0.0156494522691705,,True,True,True,0.0004589511081576,0.0007865357523163,0.000684018091609,0.0005838857032358,0.0029489609102408,0.0007434909542401,0.0009594249228636,0.0021314583718776,-0.380841121495327,-0.0934579439252336,-0.0786604361370717,0.0989096573208723,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,False,False,cvar
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0074144946411252,0.0005972198479795,-0.0287846681351462,-0.0438054651021957,0.8769470404984423,1.0,0.0259452511866887,0.0001557632398753,0.0,0.0001557632398753,0.0038940809968847,236.0,0.030298456656404,0.0003716744913928,0.0086071987480438,,True,True,True,0.000430266217639,0.0007578508617977,0.0006553332010904,0.0005552008127172,0.0018863019843896,-0.000319167971611,-0.0001032340029875,0.0010687994460264,-0.3855140186915887,-0.0981308411214952,-0.0833333333333333,0.0942367601246106,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.0074363571281234,0.0007051977952729,-0.0293739702242116,-0.0438664530714352,0.8605919003115265,0.9114028612772624,0.023532231648763,0.0004283489096573,0.0001752336448598,0.0002531152647975,0.0054517133956386,252.33333333333337,0.0302618329047191,0.0006259780907668,0.0054773082942097,,True,True,True,0.0004084037306408,0.0007359883747994,0.0006334707140922,0.000533338325719,0.00182531401515,-0.0003801559408505,-0.000164221972227,0.0010078114767869,-0.3691588785046729,-0.0817757009345795,-0.0669781931464176,0.1105919003115264,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0074441097676754,0.0009743212280036,-0.0300037509140869,-0.0433301590383052,0.8730529595015577,0.8984033068021139,0.0154219058652718,0.0002141744548286,0.0,0.0002141744548286,0.0046728971962616,316.0,0.0304257719809661,5.868544600938968e-05,0.001564945226917,,True,True,True,0.0004006510910888,0.0007282357352475,0.0006257180745402,0.000525585686167,0.00236160804828,0.0001561380922794,0.0003720720609029,0.0015441055099169,-0.3816199376947041,-0.0942367601246106,-0.0794392523364487,0.0981308411214952,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,3,-0.007580317556858,0.0008860362533824,-0.0290554974538584,-0.044032335281372,0.8271028037383177,0.8636921842892965,0.0204632670308152,0.0010708722741433,0.0001168224299065,0.0009540498442367,0.0132398753894081,314.0,0.0303315097197499,0.0011345852895148,0.0203442879499217,,True,True,True,0.0002644433019061,0.0005920279460648,0.0004895102853576,0.0003893778969844,0.0016594318052132,-0.0005460381507873,-0.0003301041821638,0.0008419292668501,-0.3356697819314641,-0.0482866043613706,-0.0334890965732087,0.1440809968847353,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,True,False,cvar
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.0076796292948226,0.0003195003509669,-0.0296185437589883,-0.0430629116793473,0.8730529595015577,0.9360732833544412,0.0204555224627256,0.0384929906542056,0.0383372274143302,0.0001557632398753,0.2484423676012461,255.66666666666663,0.0304061230959396,0.0002347417840375,0.0039123630672926,,True,True,True,0.0001651315639416,0.0004927162081003,0.000390198547393,0.0002900661590198,0.002628855407238,0.0004233854512373,0.0006393194198608,0.0018113528688748,-0.3816199376947041,-0.0942367601246106,-0.0794392523364487,0.0981308411214952,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.007733354344964,0.0007105267747025,-0.0306772588441769,-0.04507968450586,0.809190031152648,0.9834237496058146,0.007888491731137,0.0006425233644859,0.0006035825545171,3.8940809968847354e-05,0.0085669781931464,122.66666666666669,0.0306377179558055,0.000254303599374,0.0070422535211267,,True,True,True,0.0001114065138002,0.0004389911579589,0.0003364734972516,0.0002363411088784,0.0006120825807253,-0.0015933873752752,-0.0013774534066518,-0.0002054199576377,-0.3177570093457944,-0.0303738317757009,-0.015576323987539,0.161993769470405,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.0078049149985114,0.0008614833769717,-0.0319029902418454,-0.0450301207602024,0.8450155763239876,0.4284454683462779,0.0048810276978959,0.0,0.0,0.0,0.0,219.66666666666663,0.0308968332215833,0.0,0.0,,True,True,True,3.9845860252778025e-05,0.0003674305044114,0.0002649128437042,0.000164780455331,0.0006616463263829,-0.0015438236296176,-0.0013278896609942,-0.0001558562119801,-0.353582554517134,-0.0661993769470405,-0.0514018691588786,0.1261682242990653,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,3,-0.0078402760749061,0.00113813645956,-0.0318698586896061,-0.0445863008499145,0.8761682242990654,0.4670017659664154,0.0078482834311823,0.0006814641744548,0.0,0.0006814641744548,0.0015576323987538,37.666666666666664,0.0310165594464914,0.0001956181533646,0.001564945226917,,True,True,True,4.484783858060837e-06,0.0003320694280167,0.0002295517673095,0.0001294193789362,0.0011054662366708,-0.0011000037193298,-0.0008840697507063,0.0002879636983076,-0.3847352024922117,-0.0973520249221183,-0.0825545171339564,0.0950155763239876,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,False,False,cvar
unhedged,baseline,3,-0.0078447608587642,0.0009254539577509,-0.0326710164546966,-0.0456917670865853,0.4914330218068536,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,0.0003275846441586,0.0002250669834514,0.0001249345950782,0.0,-0.0022054699560006,-0.0019895359873771,-0.0008175025383631,0.0,0.2873831775700934,0.3021806853582553,0.4797507788161994,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.0078907090549667,0.0009620354805193,-0.0321284949158628,-0.0450458750128746,0.9174454828660435,0.3902328709761302,0.0057937394206722,0.0,0.0,0.0,0.0,14.333333333333334,0.0312202200689353,0.0,0.0,,True,True,True,-4.594819620251656e-05,0.0002816364479561,0.0001791187872489,7.898639887571335e-05,0.0006458920737107,-0.0015595778822898,-0.0013436439136664,-0.0001716104646523,-0.4260124610591899,-0.1386292834890965,-0.1238317757009346,0.0537383177570094,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,3,-0.0079038180410861,0.0009537573505981,-0.0321425198887785,-0.0451110191643238,0.8839563862928349,0.3181313425302505,0.0076374532654881,0.0,0.0,0.0,0.0,24.666666666666668,0.0311478996967586,0.0,0.0,,True,True,True,-5.905718232194525e-05,0.0002685274618367,0.0001660098011294,6.587741275628466e-05,0.0005807479222615,-0.001624722033739,-0.0014087880651156,-0.0002367546161015,-0.3925233644859813,-0.1051401869158878,-0.0903426791277259,0.087227414330218,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,False,False,cvar
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,3,-0.0079045752063393,0.0009618032759594,-0.0323262101970613,-0.0450321535269419,0.9088785046728972,0.3528560549020767,0.006853650479267,0.0,0.0,0.0,0.0,6.333333333333333,0.0310908590396866,0.0,0.0,,True,True,True,-5.981434757510763e-05,0.0002677702965835,0.0001652526358763,6.512024750312227e-05,0.0006596135596434,-0.0015458563963572,-0.0013299224277337,-0.0001578889787197,-0.4174454828660436,-0.1300623052959502,-0.1152647975077882,0.0623052959501557,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,True,False,cvar
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,3,-0.007944049158444,0.0012039993423409,-0.0319450889714062,-0.0451227153340975,0.8457943925233645,0.6481274863084158,0.0092229850900669,1.9470404984423677e-05,0.0,1.9470404984423677e-05,0.0007788161993769,128.0,0.0308964286471829,7.824726134585289e-05,0.001564945226917,,True,True,True,-9.928829967975616e-05,0.0002282963444789,0.0001257786837716,2.564629539847374e-05,0.0005690517524878,-0.0016364182035128,-0.0014204842348893,-0.0002484507858753,-0.3543613707165109,-0.0669781931464175,-0.0521806853582555,0.1253894080996884,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,True,False,cvar
vanilla,vanilla,3,-0.0079696954538424,0.0008237312134074,-0.032103832035015,-0.0448742645482222,0.971183800623053,0.2453525563081105,0.0066680721162507,0.0,0.0,0.0,0.0,33.0,0.0314348046629068,0.0,0.0,,True,True,True,-0.0001249345950782,0.0002026500490804,0.0001001323883732,0.0,0.0008175025383631,-0.0013879674176375,-0.001172033449014,0.0,-0.4797507788161994,-0.1923676012461059,-0.177570093457944,0.0,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,,,,,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0080365884738663,0.0007995145259442,-0.0324185227975249,-0.0453521373371283,0.8738317757009346,0.4703392088413238,0.0138960148518284,0.0008372274143302,0.0,0.0008372274143302,0.0023364485981308,123.66666666666669,0.0311807055200278,0.0003129890453834,0.001564945226917,,True,True,True,-0.0001918276151021,0.0001357570290565,3.3239368349313736e-05,-6.68930200239011e-05,0.000339629749457,-0.0018658402065436,-0.0016499062379201,-0.000477872788906,-0.382398753894081,-0.0950155763239876,-0.0802180685358256,0.0973520249221183,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
spot_delta_band,baseline,3,-0.0080698278422156,0.001021341890041,-0.0303250604930023,-0.0437022310992082,0.7936137071651089,0.4322520196437835,0.0096874327088395,0.0,0.0,0.0,0.0,,,,,0.15,True,True,True,-0.0002250669834514,0.0001025176607072,0.0,-0.0001001323883732,0.0019895359873771,-0.0002159339686234,0.0,0.001172033449014,-0.3021806853582553,-0.0147975077881619,0.0,0.177570093457944,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0080724308888117,0.0010397144990264,-0.0319697236952682,-0.0455983070035775,0.8512461059190031,0.3419705132643382,0.0133478197579582,0.0,0.0,0.0,0.0,41.333333333333336,0.0310980086696023,0.0,0.0,,True,True,True,-0.0002276700300474,9.991461411118507e-05,-2.6030465960502625e-06,-0.0001027354349692,9.34600830078125e-05,-0.0021120098729928,-0.0018960759043693,-0.0007240424553553,-0.3598130841121494,-0.072429906542056,-0.0576323987538941,0.1199376947040499,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
spot_delta,baseline,3,-0.0081723455029229,0.0011152861218729,-0.030094918080916,-0.0434862971305847,0.778816199376947,0.582252025604248,0.0204588156193494,0.0,0.0,0.0,0.0,,,,,,True,True,True,-0.0003275846441586,0.0,-0.0001025176607072,-0.0002026500490804,0.0022054699560006,0.0,0.0002159339686234,0.0013879674176375,-0.2873831775700934,0.0,0.0147975077881619,0.1923676012461059,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/TLT_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.0152629967778921,0.0006515249385059,-0.0645268037915229,-0.0906342566013336,0.8766458766458767,0.9512816468874612,0.0122414869256317,0.0022522522522522,0.0015246015246015,0.0007276507276507,0.0207900207900207,432.0,0.0658360990674959,0.0030381944444444,0.0249999999999999,,True,True,True,3.886719544729175e-06,0.0002593410511811,0.0001670951023697,0.0001186539108554,0.0021984154979387,0.0006571685274441,0.0007794871926307,-0.0023946563402811,-0.3832293832293832,-0.1198891198891199,-0.1115731115731115,0.0921690921690921,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
unhedged,baseline,3,-0.0152668834974368,0.0006830323107328,-0.066614031791687,-0.0928326720992724,0.4934164934164934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,0.0002554543316364,0.000163208382825,0.0001147671913107,0.0,-0.0015412469704945,-0.001418928305308,-0.0045930718382199,0.0,0.2633402633402632,0.2716562716562716,0.4753984753984754,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,,,,,
