model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
vanilla,vanilla,,,,,cvar,3,-0.014294768994053205,0.001720036560154379,-0.05913925543427467,-0.08193463087081909,0.9976635514018692,0.3946618338425954,0.009589091408997774,0.0,0.0,0.0,0.0,203.66666666666666,0.055052401602345834,0.0,0.0,,True,True,True,-0.0001016759003202132,0.00022590843339760983,0.00012339061746994597,0.0,0.0014676203330357823,0.00017214318116505478,0.0004186381896336827,0.0,-0.4953271028037384,-0.22274143302180693,-0.21962616822429926,0.0
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.014373701376219591,0.0016910692483143638,-0.05803101404259602,-0.0823167438308398,0.8115264797507789,0.6494760488470396,0.011540720510917405,0.008333333333333333,0.008333333333333333,0.0,0.14485981308411214,305.6666666666667,0.05529448671795225,0.0002347417840375587,0.001564945226917058,,True,True,True,-0.00018060828248659885,0.00014697605123122418,4.4458235303560314e-05,-7.893238216638565e-05,0.0010855073730150766,-0.00020996977885565093,3.6525229612976995e-05,-0.0003821129600207057,-0.309190031152648,-0.03660436137071654,-0.033489096573208865,0.1861370716510904
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.014396393361190954,0.0016350000233544956,-0.058374521757165586,-0.08114918073018391,0.9213395638629284,0.7730142076810201,0.017172488383948803,0.08350856697819314,0.08350856697819314,0.0,0.47118380062305293,15.0,0.055377287202214465,0.00044992175273865417,0.01564945226917058,,True,True,True,-0.00020330026745796204,0.000124284066259861,2.1766250332197132e-05,-0.00010162436713774883,0.0022530704736709595,0.0009575933218002319,0.0012040883302688599,0.0007854501406351772,-0.4190031152647975,-0.14641744548286606,-0.14330218068535838,0.07632398753894087
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.01440328856309255,0.0016455989955962123,-0.059078662904600295,-0.0823449765642484,0.9042056074766355,0.37252498666445416,0.010032633319497108,0.0,0.0,0.0,0.0,395.3333333333333,0.055563447428479164,0.0,0.0,,True,True,True,-0.000210195469359558,0.00011738886435826504,1.4871048430601178e-05,-0.00010851956903934479,0.0010572746396064758,-0.0002382025122642517,8.29249620437622e-06,-0.0004103456934293065,-0.4018691588785046,-0.12928348909657317,-0.1261682242990655,0.09345794392523377
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.01441472489386797,0.0017185807488983682,-0.060113701534767944,-0.083524689078331,0.866822429906542,0.13344830895463625,0.004350748495198786,0.0,0.0,0.0,0.0,237.0,0.055287208767452585,0.0,0.0,,True,True,True,-0.00022163180013497728,0.00010595253358284575,3.4347176551818848e-06,-0.00011995589981476408,-0.00012243787447611953,-0.001417915026346847,-0.0011714200178782191,-0.0015900582075119019,-0.36448598130841114,-0.0919003115264797,-0.08878504672897203,0.13084112149532723
spot_delta_band,baseline,,,,,,3,-0.014418159611523151,0.0019136131198476004,-0.059726500511169435,-0.08235326906045277,0.77803738317757,0.43225201964378357,0.009687432708839575,0.0,0.0,0.0,0.0,,,,,0.15,True,True,True,-0.00022506651779015917,0.00010251781592766386,0.0,-0.00012339061746994597,0.0010489821434020996,-0.00024649500846862793,0.0,-0.0004186381896336827,-0.2757009345794391,-0.0031152647975076775,0.0,0.21962616822429926
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.014426027735074362,0.001736196884221232,-0.058835749949018155,-0.08144333461920421,0.9517133956386292,0.6218656798203787,0.014123016813149055,0.0,0.0,0.0,0.0,65.0,0.05585625911752382,0.0,0.0,,True,True,True,-0.00023293464134136951,9.464969237645351e-05,-7.868123551210346e-06,-0.0001312587410211563,0.001958916584650666,0.0006634394327799387,0.0009099344412485666,0.0004912962516148839,-0.44937694704049835,-0.17679127725856691,-0.17367601246105924,0.04595015576324002
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.01447707445671161,0.0017719575378876478,-0.06003868784755468,-0.08322164167960484,0.8309968847352026,0.8508056402206421,0.011030949031313261,0.0034073208722741432,0.0034073208722741432,0.0,0.05218068535825545,94.66666666666667,0.05530524568826271,0.0,0.0,,True,True,True,-0.0002839813629786185,4.360297073920452e-05,-5.891484518845934e-05,-0.0001823054626584053,0.00018060952425003052,-0.001114867627620697,-0.0008683726191520691,-0.0012870108087857518,-0.32866043613707174,-0.056074766355140304,-0.05295950155763263,0.16666666666666663
spot_delta,baseline,,,,,,3,-0.014520677427450815,0.002001457926518432,-0.05978733946879705,-0.08210677405198415,0.7749221183800623,0.582252025604248,0.02045881561934948,0.0,0.0,0.0,0.0,,,,,,True,True,True,-0.00032758433371782303,0.0,-0.00010251781592766386,-0.00022590843339760983,0.0012954771518707275,0.0,0.00024649500846862793,-0.00017214318116505478,-0.27258566978193144,0.0,0.0031152647975076775,0.22274143302180693
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.014526674523949623,0.0020017713516372513,-0.059994824789464475,-0.08295631160338719,0.9439252336448599,0.7449314991633097,0.010037374837944904,0.0002336448598130841,0.0002336448598130841,0.0,0.007009345794392523,367.3333333333333,0.05536474463369017,3.9123630672926444e-05,0.000782472613458529,,True,True,True,-0.0003335814302166309,-5.9970964988078496e-06,-0.00010851491242647171,-0.00023190552989641768,0.0004459396004676819,-0.0008495375514030457,-0.0006030425429344177,-0.0010216807325681004,-0.44158878504672905,-0.1690031152647976,-0.16588785046728993,0.053738317757009324
