model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.02818605365852515,0.00017687022179273178,-0.08951745020846526,-0.10969248662392299,0.9127725856697819,0.8329565723737081,0.02629205957055092,0.0,0.0,0.0,0.0,117.0,0.10460606172059973,0.0,0.0,,True,True,True,0.0002773857365051882,0.00011534740527470791,0.00010564054052034783,-9.66433435678482e-05,0.0037884165843327794,-0.0004513487219810486,2.1619101365402682e-05,-0.0003612091143926077,-0.25233644859813087,-0.07165109034267914,-0.07554517133956384,0.07632398753894087
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.028227461501955986,0.00018763636079288085,-0.08776315661768119,-0.1097129260500272,0.9618380062305296,0.7572578390439352,0.021169128517309826,0.03278816199376947,0.03278816199376947,0.0,0.3325545171339564,147.66666666666666,0.10566030365436781,0.00011737089201877935,0.002347417840375587,,True,True,True,0.00023597789307435238,7.393956184387207e-05,6.423269708951199e-05,-0.00013805118699868404,0.003767977158228561,-0.00047178814808526703,1.179675261184232e-06,-0.00038164854049682617,-0.30140186915887857,-0.12071651090342683,-0.12461059190031154,0.027258566978193177
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.028283579895893734,0.0002656676141708291,-0.08885083012282848,-0.11069791515668233,0.9595015576323987,0.7927443087100983,0.014209605132540068,0.009832554517133956,0.009832554517133956,0.0,0.32398753894080995,148.33333333333334,0.10577195188430676,0.0038145539906103286,0.10093896713615023,,True,True,True,0.00017985949913660454,1.782116790612423e-05,8.114303151764146e-06,-0.00019416958093643188,0.00278298805157344,-0.0014567772547403879,-0.0009838094313939366,-0.001366637647151947,-0.2990654205607477,-0.11838006230529596,-0.12227414330218067,0.029595015576324046
spot_delta_band,baseline,,,,,,3,-0.028291694199045498,0.00041626854954798624,-0.08743478308121362,-0.10971410572528839,0.8372274143302181,0.597874661286672,0.01690313530464967,0.0,0.0,0.0,0.0,,,,,0.03333333333333333,True,True,True,0.0001717451959848404,9.706864754360084e-06,0.0,-0.00020228388408819603,0.0037667974829673767,-0.00047296782334645127,0.0,-0.0003828282157580104,-0.17679127725856703,0.003894080996884708,0.0,0.15186915887850472
spot_delta,baseline,,,,,,3,-0.028301401063799858,0.0003991878429536919,-0.08732605924208958,-0.10924113790194194,0.8411214953271028,0.6312080025672913,0.024792630225419998,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0001620383312304803,0.0,-9.706864754360084e-06,-0.00021199074884255611,0.004239765306313828,0.0,0.00047296782334645127,9.013960758844086e-05,-0.18068535825545173,0.0,-0.003894080996884708,0.14797507788162
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.02832946553826332,0.00014694458081861316,-0.08797396967808406,-0.11046906560659409,0.968847352024922,0.8292884826660156,0.018702317029237747,0.00040887850467289717,0.00040887850467289717,0.0,0.002336448598130841,161.0,0.10583106402183866,0.0007237871674491392,0.002347417840375587,,True,True,True,0.00013397385676701748,-2.806447446346283e-05,-3.7771339217822913e-05,-0.00024005522330601894,0.003011837601661682,-0.0012279277046521458,-0.0007549598813056946,-0.001137788097063705,-0.30841121495327095,-0.12772585669781922,-0.13161993769470393,0.020249221183800792
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.028337877243757248,0.00047918861329870026,-0.08912661659220855,-0.11044646302858989,0.9820872274143303,0.7127515772978464,0.01824145329495271,0.0,0.0,0.0,0.0,299.6666666666667,0.10570486626620601,0.000176056338028169,0.005477308294209703,,True,True,True,0.00012556215127309048,-3.647617995738983e-05,-4.6183044711749915e-05,-0.00024846692879994595,0.0030344401796658788,-0.0012053251266479492,-0.000732357303301498,-0.0011151855190595084,-0.32165109034267925,-0.1409657320872275,-0.14485981308411222,0.007009345794392496
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.02845107081035773,0.0007353197499146105,-0.08747803183893361,-0.10818932950496674,0.897196261682243,0.9416343967119852,0.02796197310090065,0.01736760124610592,0.016588785046728973,0.000778816199376947,0.13473520249221183,33.0,0.10407076392843095,0.00029342723004694836,0.003129890453834116,,True,True,True,1.2368584672607652e-05,-0.00014966974655787266,-0.00015937661131223274,-0.00036166049540042877,0.005291573703289032,0.001051808396975204,0.0015247762203216553,0.0011419480045636449,-0.23676012461059193,-0.05607476635514019,-0.0599688473520249,0.09190031152647982
unhedged,baseline,,,,,,3,-0.02846343939503034,0.00025822705987950503,-0.09130656321843465,-0.11348090320825577,0.660436137071651,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0001620383312304803,-0.0001717451959848404,-0.0003740290800730364,0.0,-0.004239765306313828,-0.0037667974829673767,-0.004149625698725387,0.0,0.18068535825545173,0.17679127725856703,0.32866043613707174
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.030257475872834522,0.0015685942291374657,-0.09392893301943939,-0.11657490581274033,0.8660436137071651,1.0,0.044130327800909676,0.1672507788161994,0.06573208722741433,0.10151869158878506,0.9485981308411215,74.0,0.10553730483682817,0.0019366197183098592,0.03755868544600939,,True,True,True,-0.001794036477804184,-0.0019560748090346643,-0.0019657816737890244,-0.0021680655578772204,-0.003094002604484558,-0.007333767910798386,-0.006860800087451935,-0.007243628303209945,-0.20560747663551404,-0.024922118380062308,-0.028816199376947016,0.1230529595015577
