model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
spot_delta_band,baseline,,,,,,3,-0.01844008080661297,0.0011945854762736804,-0.05784715215365092,-0.08520644654830296,0.7926447574334898,0.5876089731852213,0.01728079468011856,0.0,0.0,0.0,0.0,,,,,0.02,True,True,True,5.0943344831466675e-06,8.629014094669457e-06,0.0,-2.291736503442013e-05,0.0027364889780680385,-4.29004430770874e-05,0.0,0.0014057879646619253,-0.22143974960876367,0.003912363067292701,0.0,0.20735524256651017
unhedged,baseline,,,,,,3,-0.018445175141096115,0.0009393993087929743,-0.05995022257169088,-0.087942935526371,0.5712050078247262,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,3.5346796115227896e-06,-5.0943344831466675e-06,-2.8011699517566796e-05,0.0,-0.002779389421145126,-0.0027364889780680385,-0.0013307010134061131,0.0,0.22535211267605637,0.22143974960876367,0.42879499217527384
spot_delta,baseline,,,,,,3,-0.018448709820707638,0.0011715618698616569,-0.05806173291057348,-0.08516354610522588,0.7965571205007825,0.60760897397995,0.02214949515958627,0.0,0.0,0.0,0.0,,,,,,True,True,True,-3.5346796115227896e-06,0.0,-8.629014094669457e-06,-3.1546379129089586e-05,0.002779389421145126,0.0,4.29004430770874e-05,0.0014486884077390128,-0.22535211267605637,0.0,-0.003912363067292701,0.20344287949921747
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,2,-0.01846848800778389,0.00136093754348496,-0.06156158214434981,-0.08775768429040909,0.835680751173709,0.5649929046630859,0.016267662052996457,0.03544600938967136,0.0,0.03544600938967136,0.4988262910798122,260.0,0.07791900194482877,0.0,0.0,,True,True,True,-2.3312866687774658e-05,-1.977818707625187e-05,-2.8407201170921326e-05,-5.1324566205341454e-05,0.00018525123596191406,-0.002594138185183212,-0.0025512377421061244,-0.001145449777444199,-0.26447574334898283,-0.03912363067292646,-0.04303599374021916,0.164319248826291
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.018533955638607342,0.0012515804152884648,-0.05801743548363447,-0.08508343249559402,0.8701095461658842,0.8615339994430542,0.02239833337565263,0.0023082942097026604,0.0023082942097026604,0.0,0.03755868544600939,104.66666666666667,0.07571089829007784,0.0,0.0,,True,True,True,-8.878049751122677e-05,-8.524581789970398e-05,-9.387483199437344e-05,-0.00011679219702879357,0.0028595030307769775,8.011360963185166e-05,0.00012301405270893906,0.0015288020173708644,-0.29890453834115804,-0.07355242566510167,-0.07746478873239437,0.1298904538341158
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.018552981937925022,0.0011434255514668457,-0.05771355548252662,-0.08492514242728551,0.8701095461658842,0.945008377234141,0.026458118731776874,0.0020344287949921754,0.0018192488262910797,0.00021517996870109546,0.0406885758998435,40.0,0.07569505028116207,0.0,0.0,,True,True,True,-0.0001078067968289069,-0.00010427211721738411,-0.00011290113131205357,-0.0001358184963464737,0.0030177930990854945,0.00023840367794036865,0.00028130412101745605,0.0016870920856793814,-0.29890453834115804,-0.07355242566510167,-0.07746478873239437,0.1298904538341158
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.018590912222862244,0.0007962437417448383,-0.058897819059590496,-0.08639792104562123,0.8865414710485133,0.5765026087562243,0.013626450362304846,0.04176447574334898,0.04176447574334898,0.0,0.3333333333333333,328.6666666666667,0.07615374049986713,0.0,0.0,,True,True,True,-0.00014573708176612854,-0.00014220240215460575,-0.0001508314162492752,-0.00017374878128369534,0.0015450144807497707,-0.0012343749403953552,-0.0011914744973182678,0.00021431346734365753,-0.31533646322378717,-0.0899843505477308,-0.0938967136150235,0.11345852895148667
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.01870114356279373,0.0008100074064962212,-0.05894366465508938,-0.08810120572646458,0.8442879499217527,0.97587122519811,0.020083001504341762,0.038028169014084505,0.037773865414710485,0.0002543035993740219,0.19874804381846636,20.333333333333332,0.07598657142284543,5.896226415094339e-05,0.0023584905660377358,,True,True,True,-0.0002559684216976166,-0.0002524337420860938,-0.00026106275618076324,-0.0002839801212151834,-0.00015827020009358261,-0.0029376596212387085,-0.002894759178161621,-0.0014889712134996957,-0.27308294209702655,-0.04773082942097018,-0.05164319248826288,0.1557120500782473
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,2,-0.018741651438176632,0.001497784409332785,-0.058901655953377485,-0.08444443345069885,0.9225352112676056,0.5610867738723755,0.023226958699524403,0.0,0.0,0.0,0.0,195.0,0.07803072541934561,0.0001179245283018868,0.0011792452830188679,,True,True,True,-0.0002964762970805168,-0.000292941617468994,-0.0003015706315636635,-0.0003244879965980836,0.0034985020756721497,0.0007191126545270238,0.0007620130976041112,0.0021678010622660365,-0.35133020344287946,-0.1259780907668231,-0.1298904538341158,0.07746478873239437
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.018815508112311363,0.0005371127997741914,-0.05909458547830582,-0.08705516407887141,0.9499217527386542,0.771038273970286,0.018840483234574396,0.0007433489827856025,0.0005868544600938967,0.00015649452269170578,0.018779342723004695,229.33333333333334,0.07655130427770035,0.00017688679245283018,0.003144654088050314,,True,True,True,-0.0003703329712152481,-0.0003667982916037253,-0.0003754273056983948,-0.0003983446707328149,0.0008877714474995885,-0.0018916179736455374,-0.00184871753056845,-0.00044292956590652466,-0.37871674491392804,-0.15336463223787167,-0.15727699530516437,0.0500782472613458
