regime_type,regime,prototype,mean_weight
drawdown_regime,deep_dd,prototype_7,7.067328944287965e-10
drawdown_regime,deep_dd,prototype_8,0.40522322058677673
drawdown_regime,deep_dd,prototype_9,2.707669158330539e-12
drawdown_regime,deep_dd,prototype_10,0.19223056733608246
drawdown_regime,deep_dd,prototype_11,3.4345212784892e-10
drawdown_regime,deep_dd,prototype_12,0.006389813032001257
drawdown_regime,deep_dd,prototype_13,4.096664270036854e-06
drawdown_regime,deep_dd,prototype_14,0.002794539788737893
drawdown_regime,deep_dd,prototype_15,1.1838692352827973e-11
drawdown_regime,deep_dd,prototype_16,0.24947895109653473
drawdown_regime,deep_dd,prototype_17,0.020045096054673195
drawdown_regime,deep_dd,prototype_18,0.066212959587574
drawdown_regime,deep_dd,prototype_19,1.291528042202117e-05
drawdown_regime,deep_dd,prototype_20,2.2371685060029733e-10
drawdown_regime,deep_dd,prototype_21,0.021324951201677322
drawdown_regime,deep_dd,prototype_22,4.370938333497776e-10
drawdown_regime,deep_dd,prototype_23,0.010668443515896797
drawdown_regime,deep_dd,prototype_24,6.114488542152685e-07
