terminal_return,realized_vol,avg_ivol,max_drawdown,return_regime,vol_regime,drawdown_regime,unhedged_gains,unhedged_pnl,unhedged_cost,spot_delta_gains,spot_delta_pnl,spot_delta_cost,vanilla_gains,vanilla_pnl,vanilla_cost,proto_mean_gains,proto_mean_pnl,proto_mean_cost,proto_tail_gains,proto_tail_pnl,proto_tail_cost
0.05033385753631592,0.005945012862285159,0.7641823433339596,-0.01643067162993339,up,mid_vol,deep_dd,-0.050333858,0.0,0.0,-0.030589465,0.019970603,0.00022621112,2.7348201,2.7941072,0.008953308,2.3821905,2.4394789,0.0069544013,2.6632204,2.7217464,0.008192085
0.025278210639953613,0.00742815983827028,0.6092849962413311,-0.027732434273512463,middle,low_vol,mid_dd,-0.02527821,0.0,0.0,-0.02019724,0.0053106355,0.00022966514,1.3457094,1.378383,0.0073953443,1.0087934,1.0404963,0.0064248196,1.0676916,1.1007928,0.007823042
0.009428262710571289,0.0065623555493734,1.1345912963151932,-0.03283730371884419,middle,high_vol,mid_dd,-0.009428263,0.0,0.0,-0.0009208906,0.008725269,0.00021789668,6.4049225,6.4248157,0.010464628,6.29517,6.3140025,0.009404061,6.2909937,6.309995,0.009572953
0.05305182933807373,0.008546290388600386,1.010443951189518,-0.014989835276057017,up,high_vol,deep_dd,-0.05305183,0.0,0.0,-0.052663874,0.00061964936,0.00023169264,3.4694624,3.5329905,0.010476017,3.5830734,3.6455858,0.009460617,3.598425,3.6611166,0.009639846
0.048550963401794434,0.006153911638284246,0.6399606510996818,-0.012198685330503722,up,low_vol,deep_dd,-0.048550963,0.0,0.0,-0.034545135,0.014216316,0.00021048523,2.5582254,2.6171222,0.010345793,2.509258,2.5656667,0.007857462,2.5947437,2.6525187,0.009223975
0.02507305145263672,0.00841829026154342,0.9208923012018204,-0.027284073640180928,middle,mid_vol,mid_dd,-0.025073051,0.0,0.0,-0.025322724,-3.4021938e-05,0.00021565089,-0.37512982,-0.34298864,0.007068138,-0.39387146,-0.36221868,0.0065797367,-0.21873435,-0.18709822,0.0065630795
-0.005489230155944824,0.0037051420269258394,0.9442650064826011,-0.013311386108398438,down,mid_vol,deep_dd,-0.0,0.0,0.0,-0.0041711614,-0.003944346,0.00022681522,3.1012878,3.1100066,0.008718801,3.143387,3.1506338,0.007246629,3.0093966,3.0167654,0.007368809
0.018528103828430176,0.005841093537913359,0.9203230105340481,-0.02431454274991296,middle,mid_vol,mid_dd,-0.018528104,0.0,0.0,-0.019608403,-0.0008659328,0.00021436678,0.49626294,0.5223322,0.007541137,0.56513864,0.5898747,0.006207924,0.52317494,0.54805213,0.0063490774
0.017425060272216797,0.005179349963043278,0.8065033033490181,-0.011942391024319599,middle,mid_vol,deep_dd,-0.01742506,0.0,0.0,-0.022905692,-0.005243406,0.00023722657,0.6257225,0.6488085,0.005660867,0.5946331,0.6170785,0.0050203265,0.6318539,0.65488786,0.00560892
0.023091793060302734,0.005568990547139845,0.9617151409387589,-0.021253933131733738,middle,mid_vol,mid_dd,-0.023091793,0.0,0.0,-0.025773412,-0.0024671603,0.00021445684,1.6972553,1.7287434,0.008396349,1.7769955,1.8076305,0.0075432,2.508306,2.539498,0.008100293
0.009884357452392578,0.004822520776299172,1.5814422011375426,-0.019156329388349325,middle,high_vol,mid_dd,-0.009884357,0.0,0.0,-0.009530301,0.0005645127,0.00021045633,0.95953184,0.9737809,0.0043646884,0.8367598,0.85075104,0.0041068858,0.99891025,1.0137253,0.004930701
0.01838076114654541,0.0053461114198908154,1.3675103463232516,-0.01864337178393438,middle,high_vol,deep_dd,-0.018380761,0.0,0.0,-0.020216072,-0.0016248473,0.00021046463,1.218497,1.2426592,0.005781361,1.0645558,1.0880142,0.005077742,0.71602464,0.7400634,0.0056580394
0.010665535926818848,0.005434612432490617,0.35935420356690884,-0.017740573249597325,middle,low_vol,deep_dd,-0.010665536,0.0,0.0,-0.008882504,0.0020224582,0.00023942614,1.5585492,1.5746697,0.0054550734,1.5819278,1.5974665,0.0048731905,1.5789394,1.5946063,0.005001256
0.027626872062683105,0.004935230152369174,0.2779202491044998,-0.01127349982885284,up,low_vol,deep_dd,-0.027626872,0.0,0.0,-0.027483819,0.00039538834,0.00025233376,0.6167731,0.64756405,0.0031640674,0.6354152,0.6656312,0.0025890805,0.6660849,0.69744074,0.0037290105
0.02825641632080078,0.006165748601136006,0.8843521431088448,-0.01344874417665276,up,mid_vol,deep_dd,-0.028256416,0.0,0.0,-0.032256603,-0.0037843483,0.0002158409,1.1739376,1.2112647,0.009070733,0.81433314,0.85049653,0.007906984,0.906775,0.9441024,0.009070996
0.02869391441345215,0.005703448582430277,0.5955203488469124,-0.01224491618420731,up,low_vol,deep_dd,-0.028693914,0.0,0.0,-0.026571877,0.0023583078,0.00023627016,0.9040062,0.9411236,0.008423534,1.1398746,1.1761037,0.0075352215,0.87041783,0.9073493,0.008237556
-0.05300253629684448,0.00899663606138553,0.8747942045331001,-0.07181940322730085,down,mid_vol,mild_dd,-0.0,0.0,0.0,0.009274511,0.009487431,0.00021291991,2.8334785,2.841999,0.008520717,3.1396646,3.1474056,0.0077408785,3.0331306,3.040791,0.00766043
0.03503906726837158,0.013497707165992369,1.0534832566976546,-0.02442969982213694,up,high_vol,mid_dd,-0.035039067,0.0,0.0,-0.050221603,-0.014960618,0.00022191911,0.6964232,0.7362449,0.0047826534,0.6897749,0.72966534,0.004851417,0.6997144,0.7399461,0.005192615
-0.27878737449645996,0.05219366290013399,1.7087174564599992,-0.28076648712158203,down,high_vol,mild_dd,-0.0,0.0,0.0,-0.035494376,-0.035266247,0.00022812927,1.6041588,1.6132358,0.009077063,2.2168505,2.2259212,0.009070523,1.1633725,1.1696668,0.0062942337
0.030320286750793457,0.005541751324407725,1.0120174966752529,-0.012643266081658,up,high_vol,deep_dd,-0.030320287,0.0,0.0,-0.028289137,0.0022419468,0.00021079734,2.1637595,2.2018416,0.0077615995,2.2045238,2.2417333,0.006889146,1.493659,1.5309108,0.006931496
0.006964564323425293,0.009222507506927923,1.1054961018264293,-0.04051470756530762,middle,high_vol,mid_dd,-0.0069645643,0.0,0.0,-0.007545443,-0.00035441687,0.00022646178,3.7392452,3.755857,0.009647143,4.0009594,4.016095,0.0081712855,4.1393185,4.1549273,0.0086441375
