regime_type,regime,prototype,mean_weight
drawdown_regime,deep_dd,prototype_5,0.3884214758872986
drawdown_regime,deep_dd,prototype_6,0.00016411331307608634
drawdown_regime,deep_dd,prototype_7,0.00036398734664544463
drawdown_regime,deep_dd,prototype_8,2.1904841560171917e-05
drawdown_regime,deep_dd,prototype_9,0.006825576536357403
drawdown_regime,deep_dd,prototype_10,3.91074942340721e-15
drawdown_regime,deep_dd,prototype_11,2.4826341871175828e-08
drawdown_regime,deep_dd,prototype_12,6.3448972776624095e-40
drawdown_regime,deep_dd,prototype_13,1.9232599957064167e-09
drawdown_regime,deep_dd,prototype_14,3.6553134918904107e-07
drawdown_regime,deep_dd,prototype_15,0.0006739068194292486
drawdown_regime,deep_dd,prototype_16,4.055114022349926e-09
drawdown_regime,deep_dd,prototype_17,3.990536200093597e-12
drawdown_regime,deep_dd,prototype_18,2.57831925409846e-06
drawdown_regime,deep_dd,prototype_19,0.04883848503232002
drawdown_regime,deep_dd,prototype_20,0.054413944482803345
drawdown_regime,deep_dd,prototype_21,1.911694653244922e-06
drawdown_regime,deep_dd,prototype_22,0.022104738280177116
drawdown_regime,deep_dd,prototype_23,0.39506796002388
drawdown_regime,deep_dd,prototype_24,1.3844771141156842e-13
