PERMNO,date,PRC
84398,1998-08-27,103.75000
84398,1998-08-28,103.37500
84398,1998-08-31,96.00000
84398,1998-09-01,100.06250
84398,1998-09-02,99.34375
84398,1998-09-03,98.56250
84398,1998-09-04,97.75000
84398,1998-09-08,103.00000
84398,1998-09-09,100.50000
84398,1998-09-10,98.50000
84398,1998-09-11,101.68750
84398,1998-09-14,103.43750
84398,1998-09-15,104.06250
84398,1998-09-16,105.00000
84398,1998-09-17,102.00000
84398,1998-09-18,102.09375
84398,1998-09-21,102.03125
84398,1998-09-22,102.87500
84398,1998-09-23,107.00000
84398,1998-09-24,104.37500
84398,1998-09-25,104.25000
84398,1998-09-28,105.18750
84398,1998-09-29,104.93750
84398,1998-09-30,101.75000
84398,1998-10-01,98.81250
84398,1998-10-02,100.71875
84398,1998-10-05,98.68750
84398,1998-10-06,98.59375
84398,1998-10-07,97.12500
84398,1998-10-08,96.59375
84398,1998-10-09,98.53125
84398,1998-10-12,99.96875
84398,1998-10-13,99.62500
84398,1998-10-14,100.56250
84398,1998-10-15,105.96875
84398,1998-10-16,106.00000
84398,1998-10-19,106.37500
84398,1998-10-20,107.00000
84398,1998-10-21,106.62500
84398,1998-10-22,108.21875
84398,1998-10-23,106.84375
84398,1998-10-26,107.62500
84398,1998-10-27,107.00000
84398,1998-10-28,106.81250
84398,1998-10-29,109.40625
84398,1998-10-30,110.00000
84398,1998-11-02,111.87500
84398,1998-11-03,111.06250
84398,1998-11-04,112.25000
84398,1998-11-05,113.78125
84398,1998-11-06,114.12500
84398,1998-11-09,113.31250
84398,1998-11-10,113.00000
84398,1998-11-11,112.25000
84398,1998-11-12,112.12500
84398,1998-11-13,113.21875
84398,1998-11-16,114.06250
84398,1998-11-17,114.06250
84398,1998-11-18,114.75000
84398,1998-11-19,115.75000
84398,1998-11-20,116.62500
84398,1998-11-23,119.37500
84398,1998-11-24,118.62500
84398,1998-11-25,118.62500
84398,1998-11-27,119.50000
84398,1998-11-30,116.12500
84398,1998-12-01,117.62500
84398,1998-12-02,117.28125
84398,1998-12-03,115.34375
84398,1998-12-04,118.37500
84398,1998-12-07,118.93750
84398,1998-12-08,118.40625
84398,1998-12-09,118.62500
84398,1998-12-10,116.89063
84398,1998-12-11,117.12500
84398,1998-12-14,113.75000
84398,1998-12-15,116.68750
84398,1998-12-16,116.53125
84398,1998-12-17,118.39063
84398,1998-12-18,118.50000
84398,1998-12-21,120.15625
84398,1998-12-22,120.68750
84398,1998-12-23,123.21875
84398,1998-12-24,122.68750
84398,1998-12-28,122.37500
84398,1998-12-29,124.31250
84398,1998-12-30,123.31250
84398,1998-12-31,123.31250
84398,1999-01-04,123.03125
84398,1999-01-05,124.43750
84398,1999-01-06,127.43750
84398,1999-01-07,126.81250
84398,1999-01-08,127.75000
84398,1999-01-11,126.53125
84398,1999-01-12,124.25000
84398,1999-01-13,123.37500
84398,1999-01-14,121.21875
84398,1999-01-15,124.37500
84398,1999-01-19,125.18750
84398,1999-01-20,126.18750
84398,1999-01-21,122.84375
84398,1999-01-22,122.56250
84398,1999-01-25,123.81250
84398,1999-01-26,126.06250
84398,1999-01-27,124.59375
84398,1999-01-28,126.68750
84398,1999-01-29,127.65625
84398,1999-02-01,126.90625
84398,1999-02-02,126.12500
84398,1999-02-03,127.40625
84398,1999-02-04,125.50000
84398,1999-02-05,124.06250
84398,1999-02-08,124.31250
84398,1999-02-09,121.53125
84398,1999-02-10,122.31250
84398,1999-02-11,125.12500
84398,1999-02-12,123.62500
84398,1999-02-16,122.87500
84398,1999-02-17,122.75000
84398,1999-02-18,123.71875
84398,1999-02-19,124.25000
84398,1999-02-22,127.56250
84398,1999-02-23,127.50000
84398,1999-02-24,125.25000
84398,1999-02-25,124.06250
84398,1999-02-26,123.56250
84398,1999-03-01,123.90625
84398,1999-03-02,122.81250
84398,1999-03-03,123.46875
84398,1999-03-04,125.03125
84398,1999-03-05,127.54688
84398,1999-03-08,128.37500
84398,1999-03-09,128.06250
84398,1999-03-10,129.18750
84398,1999-03-11,130.62500
84398,1999-03-12,129.37500
84398,1999-03-15,131.21875
84398,1999-03-16,130.71875
84398,1999-03-17,130.15625
84398,1999-03-18,132.25000
84398,1999-03-19,129.68750
84398,1999-03-22,129.93750
84398,1999-03-23,126.18750
84398,1999-03-24,126.90625
84398,1999-03-25,129.50000
84398,1999-03-26,128.56250
84398,1999-03-29,131.15625
84398,1999-03-30,130.46875
84398,1999-03-31,128.37500
84398,1999-04-01,129.34375
84398,1999-04-05,132.40625
84398,1999-04-06,132.09375
84398,1999-04-07,133.15625
84398,1999-04-08,134.84375
84398,1999-04-09,134.87500
84398,1999-04-12,136.31250
84398,1999-04-13,135.43750
84398,1999-04-14,133.15625
84398,1999-04-15,132.65625
84398,1999-04-16,131.53125
84398,1999-04-19,129.50000
84398,1999-04-20,131.12500
84398,1999-04-21,134.87500
84398,1999-04-22,136.15625
84398,1999-04-23,135.81250
84398,1999-04-26,136.59375
84398,1999-04-27,137.25000
84398,1999-04-28,135.37500
84398,1999-04-29,134.34375
84398,1999-04-30,133.25000
84398,1999-05-03,135.68750
84398,1999-05-04,133.75000
84398,1999-05-05,134.81250
84398,1999-05-06,133.98438
84398,1999-05-07,135.00000
84398,1999-05-10,134.32813
84398,1999-05-11,135.68750
84398,1999-05-12,136.75000
84398,1999-05-13,137.34375
84398,1999-05-14,133.78125
84398,1999-05-17,134.18750
84398,1999-05-18,133.93750
84398,1999-05-19,134.90625
84398,1999-05-20,134.09375
84398,1999-05-21,133.34375
84398,1999-05-24,131.12500
84398,1999-05-25,129.00000
84398,1999-05-26,130.43750
84398,1999-05-27,128.56250
84398,1999-05-28,130.20313
84398,1999-06-01,129.75000
84398,1999-06-02,129.87500
84398,1999-06-03,130.59375
84398,1999-06-04,133.21875
84398,1999-06-07,133.56250
84398,1999-06-08,132.25000
84398,1999-06-09,132.12500
84398,1999-06-10,130.90625
84398,1999-06-11,129.81250
84398,1999-06-14,129.93750
84398,1999-06-15,130.81250
84398,1999-06-16,133.31250
84398,1999-06-17,134.56250
84398,1999-06-18,134.31250
84398,1999-06-21,134.62500
84398,1999-06-22,133.68750
84398,1999-06-23,133.03125
84398,1999-06-24,132.03125
84398,1999-06-25,131.70313
84398,1999-06-28,133.31250
84398,1999-06-29,134.56250
84398,1999-06-30,137.00000
84398,1999-07-01,138.03125
84398,1999-07-02,139.40625
84398,1999-07-06,139.37500
84398,1999-07-07,139.56250
84398,1999-07-08,139.67188
84398,1999-07-09,140.50000
84398,1999-07-12,139.87500
84398,1999-07-13,139.37500
84398,1999-07-14,140.15625
84398,1999-07-15,141.04688
84398,1999-07-16,141.81250
84398,1999-07-19,140.87500
84398,1999-07-20,137.98438
84398,1999-07-21,137.82813
84398,1999-07-22,136.01563
84398,1999-07-23,135.75000
84398,1999-07-26,134.75000
84398,1999-07-27,135.87500
84398,1999-07-28,136.31250
84398,1999-07-29,134.40625
84398,1999-07-30,132.75000
84398,1999-08-02,133.06250
84398,1999-08-03,132.43750
84398,1999-08-04,130.62500
84398,1999-08-05,131.81250
84398,1999-08-06,130.37500
84398,1999-08-09,130.09375
84398,1999-08-10,128.65625
84398,1999-08-11,130.21875
84398,1999-08-12,130.14063
84398,1999-08-13,133.15625
84398,1999-08-16,133.75000
84398,1999-08-17,134.62500
84398,1999-08-18,133.65625
84398,1999-08-19,132.56250
84398,1999-08-20,133.90625
84398,1999-08-23,136.46875
84398,1999-08-24,136.96875
84398,1999-08-25,138.37500
84398,1999-08-26,136.71875
84398,1999-08-27,135.06250
84398,1999-08-30,132.56250
84398,1999-08-31,132.06250
84398,1999-09-01,133.68750
84398,1999-09-02,132.10938
84398,1999-09-03,135.96875
84398,1999-09-07,135.46875
84398,1999-09-08,134.81250
84398,1999-09-09,134.75000
84398,1999-09-10,135.87500
84398,1999-09-13,134.95313
84398,1999-09-14,134.06250
84398,1999-09-15,131.93750
84398,1999-09-16,132.45313
84398,1999-09-17,133.75000
84398,1999-09-20,133.56250
84398,1999-09-21,130.75000
84398,1999-09-22,130.59375
84398,1999-09-23,127.87500
84398,1999-09-24,127.75000
84398,1999-09-27,128.59375
84398,1999-09-28,128.34375
84398,1999-09-29,126.81250
84398,1999-09-30,128.75000
84398,1999-10-01,128.46875
84398,1999-10-04,130.75000
84398,1999-10-05,130.62500
84398,1999-10-06,132.62500
84398,1999-10-07,131.87500
84398,1999-10-08,133.87500
84398,1999-10-11,133.65625
84398,1999-10-12,131.59375
84398,1999-10-13,128.18750
84398,1999-10-14,128.15625
84398,1999-10-15,124.87500
84398,1999-10-18,125.78125
84398,1999-10-19,127.00000
84398,1999-10-20,128.25000
84398,1999-10-21,129.00000
84398,1999-10-22,130.09375
84398,1999-10-25,129.43750
84398,1999-10-26,127.81250
84398,1999-10-27,130.12500
84398,1999-10-28,134.56250
84398,1999-10-29,137.00000
84398,1999-11-01,135.56250
84398,1999-11-02,134.59375
84398,1999-11-03,135.50000
84398,1999-11-04,136.53125
84398,1999-11-05,137.87500
84398,1999-11-08,138.00000
84398,1999-11-09,136.70313
84398,1999-11-10,137.71875
84398,1999-11-11,138.50000
84398,1999-11-12,139.75000
84398,1999-11-15,140.07813
84398,1999-11-16,141.25000
84398,1999-11-17,141.56250
84398,1999-11-18,142.62500
84398,1999-11-19,142.50000
84398,1999-11-22,142.46875
84398,1999-11-23,141.21875
84398,1999-11-24,142.06250
84398,1999-11-26,141.37500
84398,1999-11-29,140.93750
84398,1999-11-30,139.39063
84398,1999-12-01,140.40625
84398,1999-12-02,141.25000
84398,1999-12-03,143.84375
84398,1999-12-06,142.78125
84398,1999-12-07,141.62500
84398,1999-12-08,140.71875
84398,1999-12-09,141.40625
84398,1999-12-10,141.87500
84398,1999-12-13,142.12500
84398,1999-12-14,140.75000
84398,1999-12-15,141.48438
84398,1999-12-16,142.12500
84398,1999-12-17,142.68750
84398,1999-12-20,141.65625
84398,1999-12-21,143.81250
84398,1999-12-22,144.18750
84398,1999-12-23,146.48438
84398,1999-12-27,146.28125
84398,1999-12-28,146.18750
84398,1999-12-29,146.81250
84398,1999-12-30,146.64063
84398,1999-12-31,146.87500
84398,2000-01-03,145.43750
84398,2000-01-04,139.75000
84398,2000-01-05,140.00000
84398,2000-01-06,137.75000
84398,2000-01-07,145.75000
84398,2000-01-10,146.25000
84398,2000-01-11,144.31250
84398,2000-01-12,143.06250
84398,2000-01-13,145.00000
84398,2000-01-14,146.96875
84398,2000-01-18,145.81250
84398,2000-01-19,146.25000
84398,2000-01-20,144.75000
84398,2000-01-21,144.43750
84398,2000-01-24,140.34375
84398,2000-01-25,141.93750
84398,2000-01-26,140.81250
84398,2000-01-27,140.25000
84398,2000-01-28,135.87500
84398,2000-01-31,139.62500
84398,2000-02-01,140.93750
84398,2000-02-02,141.06250
84398,2000-02-03,143.18750
84398,2000-02-04,142.59375
84398,2000-02-07,142.37500
84398,2000-02-08,144.31250
84398,2000-02-09,141.28125
84398,2000-02-10,141.56250
84398,2000-02-11,138.68750
84398,2000-02-14,139.50000
84398,2000-02-15,141.09375
84398,2000-02-16,139.18750
84398,2000-02-17,138.28125
84398,2000-02-18,135.31250
84398,2000-02-22,134.96875
84398,2000-02-23,136.56250
84398,2000-02-24,133.81250
84398,2000-02-25,133.32813
84398,2000-02-28,136.12500
84398,2000-02-29,137.43750
84398,2000-03-01,138.43750
84398,2000-03-02,138.53125
84398,2000-03-03,141.12500
84398,2000-03-06,139.81250
84398,2000-03-07,137.04688
84398,2000-03-08,136.87500
84398,2000-03-09,140.87500
84398,2000-03-10,140.18750
84398,2000-03-13,138.59375
84398,2000-03-14,136.62500
84398,2000-03-15,139.81250
84398,2000-03-16,146.34375
84398,2000-03-17,146.93750
84398,2000-03-20,146.78125
84398,2000-03-21,149.18750
84398,2000-03-22,150.09375
84398,2000-03-23,152.50000
84398,2000-03-24,153.56250
84398,2000-03-27,151.93750
84398,2000-03-28,151.06250
84398,2000-03-29,151.21875
84398,2000-03-30,148.68750
84398,2000-03-31,150.37500
84398,2000-04-03,151.25000
84398,2000-04-04,145.75000
84398,2000-04-05,149.18750
84398,2000-04-06,150.48438
84398,2000-04-07,151.43750
84398,2000-04-10,150.84375
84398,2000-04-11,150.40625
84398,2000-04-12,146.28125
84398,2000-04-13,144.25000
84398,2000-04-14,138.37500
84398,2000-04-17,140.75000
84398,2000-04-18,144.46875
84398,2000-04-19,143.12500
84398,2000-04-20,143.81250
84398,2000-04-24,142.25000
84398,2000-04-25,148.15625
84398,2000-04-26,146.48438
84398,2000-04-27,146.00000
84398,2000-04-28,145.09375
84398,2000-05-01,147.06250
84398,2000-05-02,144.12500
84398,2000-05-03,141.62500
84398,2000-05-04,141.81250
84398,2000-05-05,143.53125
84398,2000-05-08,142.45313
84398,2000-05-09,141.31250
84398,2000-05-10,138.12500
84398,2000-05-11,141.28125
84398,2000-05-12,142.81250
84398,2000-05-15,145.28125
84398,2000-05-16,146.56250
84398,2000-05-17,145.15625
84398,2000-05-18,143.81250
84398,2000-05-19,141.12500
84398,2000-05-22,140.06250
84398,2000-05-23,138.00000
84398,2000-05-24,140.25000
84398,2000-05-25,137.84375
84398,2000-05-26,138.00000
84398,2000-05-30,142.71875
84398,2000-05-31,142.81250
84398,2000-06-01,145.31250
84398,2000-06-02,147.84375
84398,2000-06-05,147.12500
84398,2000-06-06,146.46875
84398,2000-06-07,147.48438
84398,2000-06-08,146.90625
84398,2000-06-09,146.59375
84398,2000-06-12,144.87500
84398,2000-06-13,147.59375
84398,2000-06-14,147.84375
84398,2000-06-15,148.15625
84398,2000-06-16,146.59375
84398,2000-06-19,148.46875
84398,2000-06-20,147.93750
84398,2000-06-21,147.84375
84398,2000-06-22,145.62500
84398,2000-06-23,144.37500
84398,2000-06-26,146.23438
84398,2000-06-27,145.15625
84398,2000-06-28,145.56250
84398,2000-06-29,144.18750
84398,2000-06-30,145.28125
84398,2000-07-03,147.28125
84398,2000-07-05,144.62500
84398,2000-07-06,145.75000
84398,2000-07-07,148.09375
84398,2000-07-10,147.84375
84398,2000-07-11,148.15625
84398,2000-07-12,149.12500
84398,2000-07-13,149.78125
84398,2000-07-14,151.25000
84398,2000-07-17,151.00000
84398,2000-07-18,149.76563
84398,2000-07-19,148.68750
84398,2000-07-20,150.62500
84398,2000-07-21,147.68750
84398,2000-07-24,146.84375
84398,2000-07-25,147.31250
84398,2000-07-26,145.87500
84398,2000-07-27,145.37500
84398,2000-07-28,142.09375
84398,2000-07-31,142.90625
84398,2000-08-01,143.87500
84398,2000-08-02,144.59375
84398,2000-08-03,145.59375
84398,2000-08-04,146.37500
84398,2000-08-07,148.12500
84398,2000-08-08,148.68750
84398,2000-08-09,147.43750
84398,2000-08-10,146.71875
84398,2000-08-11,147.32813
84398,2000-08-14,149.28125
84398,2000-08-15,149.15625
84398,2000-08-16,148.62500
84398,2000-08-17,150.18750
84398,2000-08-18,149.68750
84398,2000-08-21,150.56250
84398,2000-08-22,150.31250
84398,2000-08-23,150.84375
84398,2000-08-24,151.31250
84398,2000-08-25,151.25000
84398,2000-08-28,151.76563
84398,2000-08-29,151.79688
84398,2000-08-30,150.34375
84398,2000-08-31,152.34375
84398,2000-09-01,152.37500
84398,2000-09-05,151.28125
84398,2000-09-06,149.78125
84398,2000-09-07,150.84375
84398,2000-09-08,149.81250
84398,2000-09-11,149.59375
84398,2000-09-12,148.46875
84398,2000-09-13,148.89063
84398,2000-09-14,148.46875
84398,2000-09-15,146.09375
84398,2000-09-18,144.65625
84398,2000-09-19,145.96875
84398,2000-09-20,144.89063
84398,2000-09-21,145.18750
84398,2000-09-22,145.28125
84398,2000-09-25,144.15625
84398,2000-09-26,142.40625
84398,2000-09-27,143.15625
84398,2000-09-28,146.12500
84398,2000-09-29,143.62500
84398,2000-10-02,143.84375
84398,2000-10-03,142.50000
84398,2000-10-04,143.68750
84398,2000-10-05,144.18750
84398,2000-10-06,141.06250
84398,2000-10-09,140.00000
84398,2000-10-10,137.68750
84398,2000-10-11,136.53125
84398,2000-10-12,133.12500
84398,2000-10-13,137.56250
84398,2000-10-16,138.18750
84398,2000-10-17,134.75000
84398,2000-10-18,134.25000
84398,2000-10-19,139.28125
84398,2000-10-20,139.90625
84398,2000-10-23,140.53125
84398,2000-10-24,139.59375
84398,2000-10-25,136.31250
84398,2000-10-26,136.68750
84398,2000-10-27,139.28125
84398,2000-10-30,140.53125
84398,2000-10-31,142.95313
84398,2000-11-01,142.46875
84398,2000-11-02,142.70313
84398,2000-11-03,142.78125
84398,2000-11-06,143.78125
84398,2000-11-07,143.75000
84398,2000-11-08,140.56250
84398,2000-11-09,140.03125
84398,2000-11-10,136.62500
84398,2000-11-13,135.56250
84398,2000-11-14,139.12500
84398,2000-11-15,139.56250
84398,2000-11-16,137.37500
84398,2000-11-17,136.64063
84398,2000-11-20,134.68750
84398,2000-11-21,135.37500
84398,2000-11-22,132.14063
84398,2000-11-24,134.84375
84398,2000-11-27,136.03125
84398,2000-11-28,133.68750
84398,2000-11-29,133.43750
84398,2000-11-30,132.28125
84398,2000-12-01,132.21875
84398,2000-12-04,133.34375
84398,2000-12-05,137.71875
84398,2000-12-06,135.51563
84398,2000-12-07,133.65625
84398,2000-12-08,133.96875
84398,2000-12-11,138.62500
84398,2000-12-12,138.03125
84398,2000-12-13,136.14063
84398,2000-12-14,134.40625
84398,2000-12-15,130.96875
84398,2000-12-18,132.71875
84398,2000-12-19,130.01563
84398,2000-12-20,126.25000
84398,2000-12-21,127.12500
84398,2000-12-22,130.93750
84398,2000-12-26,132.34375
84398,2000-12-27,133.31250
84398,2000-12-28,133.71875
84398,2000-12-29,131.18750
84398,2001-01-02,128.81250
84398,2001-01-03,135.00000
84398,2001-01-04,133.54688
84398,2001-01-05,129.18750
84398,2001-01-08,130.18750
84398,2001-01-09,129.84375
84398,2001-01-10,132.12500
84398,2001-01-11,132.25000
84398,2001-01-12,132.00000
84398,2001-01-16,132.84375
84398,2001-01-17,133.45313
84398,2001-01-18,134.78125
84398,2001-01-19,134.01563
84398,2001-01-22,134.90625
84398,2001-01-23,135.96875
84398,2001-01-24,136.37500
84398,2001-01-25,136.03125
84398,2001-01-26,135.87500
84398,2001-01-29,136.60001
84398,2001-01-30,137.80000
84398,2001-01-31,137.02000
84398,2001-02-01,137.92999
84398,2001-02-02,134.80000
84398,2001-02-05,135.78999
84398,2001-02-06,135.39000
84398,2001-02-07,134.69000
84398,2001-02-08,133.12000
84398,2001-02-09,131.84000
84398,2001-02-12,133.35001
84398,2001-02-13,132.25999
84398,2001-02-14,132.06000
84398,2001-02-15,133.34000
84398,2001-02-16,130.39999
84398,2001-02-20,128.39000
84398,2001-02-21,125.62000
84398,2001-02-22,125.81000
84398,2001-02-23,124.96000
84398,2001-02-26,127.62000
84398,2001-02-27,126.44000
84398,2001-02-28,123.95000
84398,2001-03-01,124.60000
84398,2001-03-02,123.61000
84398,2001-03-05,124.74000
84398,2001-03-06,126.08000
84398,2001-03-07,126.98000
84398,2001-03-08,127.12000
84398,2001-03-09,123.36000
84398,2001-03-12,118.08000
84398,2001-03-13,120.02000
84398,2001-03-14,117.65000
84398,2001-03-15,117.68000
84398,2001-03-16,115.01000
84398,2001-03-19,117.35000
84398,2001-03-20,114.20000
84398,2001-03-21,112.26000
84398,2001-03-22,111.12000
84398,2001-03-23,114.48000
84398,2001-03-26,115.94000
84398,2001-03-27,118.31000
84398,2001-03-28,115.04000
84398,2001-03-29,115.48000
84398,2001-03-30,116.69000
84398,2001-04-02,114.20000
84398,2001-04-03,110.39000
84398,2001-04-04,110.85000
84398,2001-04-05,115.05000
84398,2001-04-06,113.30000
84398,2001-04-09,114.56000
84398,2001-04-10,116.65000
84398,2001-04-11,116.73000
84398,2001-04-12,118.85000
84398,2001-04-16,117.60000
84398,2001-04-17,119.26000
84398,2001-04-18,124.00000
84398,2001-04-19,125.65000
84398,2001-04-20,124.50000
84398,2001-04-23,122.24000
84398,2001-04-24,121.58000
84398,2001-04-25,123.17000
84398,2001-04-26,123.72000
84398,2001-04-27,125.78000
84398,2001-04-30,124.91000
84398,2001-05-01,127.05000
84398,2001-05-02,126.82000
84398,2001-05-03,125.21000
84398,2001-05-04,127.34000
84398,2001-05-07,126.24000
84398,2001-05-08,126.18000
84398,2001-05-09,125.65000
84398,2001-05-10,126.02000
84398,2001-05-11,125.15000
84398,2001-05-14,125.40000
84398,2001-05-15,125.98000
84398,2001-05-16,128.95000
84398,2001-05-17,129.14999
84398,2001-05-18,129.74001
84398,2001-05-21,131.64999
84398,2001-05-22,131.48000
84398,2001-05-23,129.25000
84398,2001-05-24,129.63000
84398,2001-05-25,128.10001
84398,2001-05-29,127.08000
84398,2001-05-30,125.30000
84398,2001-05-31,125.95000
84398,2001-06-01,126.73000
84398,2001-06-04,127.34000
84398,2001-06-05,128.80000
84398,2001-06-06,127.73000
84398,2001-06-07,128.19000
84398,2001-06-08,127.00000
84398,2001-06-11,126.10000
84398,2001-06-12,125.88000
84398,2001-06-13,124.80000
84398,2001-06-14,122.00000
84398,2001-06-15,121.85000
84398,2001-06-18,121.26000
84398,2001-06-19,121.79000
84398,2001-06-20,122.43000
84398,2001-06-21,123.82000
84398,2001-06-22,122.85000
84398,2001-06-25,121.72000
84398,2001-06-26,121.55000
84398,2001-06-27,121.48000
84398,2001-06-28,122.15000
84398,2001-06-29,122.60000
84398,2001-07-02,124.13000
84398,2001-07-03,124.10000
84398,2001-07-05,121.68000
84398,2001-07-06,119.05000
84398,2001-07-09,119.70000
84398,2001-07-10,118.26000
84398,2001-07-11,118.38000
84398,2001-07-12,121.19000
84398,2001-07-13,122.24000
84398,2001-07-16,120.71000
84398,2001-07-17,121.84000
84398,2001-07-18,121.01000
84398,2001-07-19,122.07000
84398,2001-07-20,121.34000
84398,2001-07-23,118.95000
84398,2001-07-24,117.80000
84398,2001-07-25,119.10000
84398,2001-07-26,120.35000
84398,2001-07-27,120.81000
84398,2001-07-30,120.85000
84398,2001-07-31,121.35000
84398,2001-08-01,122.11000
84398,2001-08-02,122.61000
84398,2001-08-03,121.94000
84398,2001-08-06,120.30000
84398,2001-08-07,120.77000
84398,2001-08-08,118.53000
84398,2001-08-09,118.88000
84398,2001-08-10,119.29000
84398,2001-08-13,119.32000
84398,2001-08-14,119.27000
84398,2001-08-15,118.24000
84398,2001-08-16,118.65000
84398,2001-08-17,116.75000
84398,2001-08-20,117.83000
84398,2001-08-21,115.82000
84398,2001-08-22,117.02000
84398,2001-08-23,116.60000
84398,2001-08-24,119.02000
84398,2001-08-27,118.31000
84398,2001-08-28,116.58000
84398,2001-08-29,115.54000
84398,2001-08-30,113.32000
84398,2001-08-31,114.15000
84398,2001-09-04,113.42000
84398,2001-09-05,113.70000
84398,2001-09-06,110.77000
84398,2001-09-07,108.72000
84398,2001-09-10,110.05000
84398,2001-09-17,104.30000
84398,2001-09-18,104.05000
84398,2001-09-19,101.95000
84398,2001-09-20,98.71000
84398,2001-09-21,97.28000
84398,2001-09-24,100.70000
84398,2001-09-25,101.75000
84398,2001-09-26,101.39000
84398,2001-09-27,102.27000
84398,2001-09-28,104.44000
84398,2001-10-01,104.27000
84398,2001-10-02,105.58000
84398,2001-10-03,107.35000
84398,2001-10-04,107.44000
84398,2001-10-05,107.23000
84398,2001-10-08,106.53000
84398,2001-10-09,105.96000
84398,2001-10-10,108.32000
84398,2001-10-11,110.00000
84398,2001-10-12,109.50000
84398,2001-10-15,109.30000
84398,2001-10-16,109.99000
84398,2001-10-17,107.65000
84398,2001-10-18,107.42000
84398,2001-10-19,107.35000
84398,2001-10-22,109.47000
84398,2001-10-23,108.91000
84398,2001-10-24,108.62000
84398,2001-10-25,110.57000
84398,2001-10-26,110.32000
84398,2001-10-29,107.45000
84398,2001-10-30,106.16000
84398,2001-10-31,105.80000
84398,2001-11-01,108.51000
84398,2001-11-02,109.25000
84398,2001-11-05,110.68000
84398,2001-11-06,112.40000
84398,2001-11-07,112.25000
84398,2001-11-08,112.60000
84398,2001-11-09,112.72000
84398,2001-11-12,112.03000
84398,2001-11-13,114.55000
84398,2001-11-14,114.66000
84398,2001-11-15,114.87000
84398,2001-11-16,114.36000
84398,2001-11-19,115.77000
84398,2001-11-20,114.80000
84398,2001-11-21,114.04000
84398,2001-11-23,115.68000
84398,2001-11-26,115.93000
84398,2001-11-27,115.43000
84398,2001-11-28,113.34000
84398,2001-11-29,114.87000
84398,2001-11-30,114.05000
84398,2001-12-03,113.37000
84398,2001-12-04,115.29000
84398,2001-12-05,117.40000
84398,2001-12-06,117.34000
84398,2001-12-07,116.56000
84398,2001-12-10,114.38000
84398,2001-12-11,114.15000
84398,2001-12-12,114.28000
84398,2001-12-13,112.06000
84398,2001-12-14,113.13000
84398,2001-12-17,114.30000
84398,2001-12-18,114.98000
84398,2001-12-19,115.79000
84398,2001-12-20,114.65000
84398,2001-12-21,114.95000
84398,2001-12-24,114.73000
84398,2001-12-26,115.36000
84398,2001-12-27,116.06000
84398,2001-12-28,116.00000
84398,2001-12-31,114.30000
84398,2002-01-02,115.53000
84398,2002-01-03,116.84000
84398,2002-01-04,117.62000
84398,2002-01-07,116.79000
84398,2002-01-08,116.52000
84398,2002-01-09,115.57000
84398,2002-01-10,116.08000
84398,2002-01-11,114.94000
84398,2002-01-14,114.22000
84398,2002-01-15,115.15000
84398,2002-01-16,112.82000
84398,2002-01-17,113.67000
84398,2002-01-18,113.15000
84398,2002-01-22,112.37000
84398,2002-01-23,113.23000
84398,2002-01-24,113.58000
84398,2002-01-25,113.55000
84398,2002-01-28,113.86000
84398,2002-01-29,110.28000
84398,2002-01-30,111.87000
84398,2002-01-31,113.18000
84398,2002-02-01,112.65000
84398,2002-02-04,109.85000
84398,2002-02-05,109.17000
84398,2002-02-06,108.70000
84398,2002-02-07,108.02000
84398,2002-02-08,110.09000
84398,2002-02-11,111.44000
84398,2002-02-12,111.09000
84398,2002-02-13,112.27000
84398,2002-02-14,112.06000
84398,2002-02-15,110.89000
84398,2002-02-19,108.76000
84398,2002-02-20,110.59000
84398,2002-02-21,108.30000
84398,2002-02-22,109.64000
84398,2002-02-25,111.45000
84398,2002-02-26,111.22000
84398,2002-02-27,111.65000
84398,2002-02-28,111.15000
84398,2002-03-01,113.74000
84398,2002-03-04,115.75000
84398,2002-03-05,115.38000
84398,2002-03-06,116.75000
84398,2002-03-07,116.50000
84398,2002-03-08,116.99000
84398,2002-03-11,117.24000
84398,2002-03-12,117.17000
84398,2002-03-13,116.04000
84398,2002-03-14,115.88000
84398,2002-03-15,116.65000
84398,2002-03-18,116.67000
84398,2002-03-19,117.45000
84398,2002-03-20,115.24000
84398,2002-03-21,115.29000
84398,2002-03-22,115.04000
84398,2002-03-25,113.61000
84398,2002-03-26,114.27000
84398,2002-03-27,114.57000
84398,2002-03-28,114.52000
84398,2002-04-01,114.57000
84398,2002-04-02,113.94000
84398,2002-04-03,113.14000
84398,2002-04-04,112.67000
84398,2002-04-05,112.69000
84398,2002-04-08,112.93000
84398,2002-04-09,112.14000
84398,2002-04-10,113.41000
84398,2002-04-11,110.59000
84398,2002-04-12,111.42000
84398,2002-04-15,110.57000
84398,2002-04-16,113.20000
84398,2002-04-17,112.96000
84398,2002-04-18,112.47000
84398,2002-04-19,112.88000
84398,2002-04-22,111.00000
84398,2002-04-23,110.52000
84398,2002-04-24,109.41000
84398,2002-04-25,109.47000
84398,2002-04-26,107.39000
84398,2002-04-29,106.86000
84398,2002-04-30,107.86000
84398,2002-05-01,109.18000
84398,2002-05-02,108.76000
84398,2002-05-03,107.58000
84398,2002-05-06,105.47000
84398,2002-05-07,105.10000
84398,2002-05-08,109.01000
84398,2002-05-09,107.75000
84398,2002-05-10,105.72000
84398,2002-05-13,107.87000
84398,2002-05-14,110.22000
