date,spot,call_price,call_delta,call_vega,ivol
2011-02-28,133.14999,16.159999999999997,0.997563,0.240039,0.182344
2011-03-01,130.92999,60.99,0.995118,0.535322,0.948775
2011-03-02,131.21001,31.24,0.995676,0.398761,0.415596
2011-03-03,133.47,23.485,0.998836,0.187274,0.269444
2011-03-04,132.47,22.485,0.998467,0.167583,0.271599
2011-03-07,131.42999,20.465,0.991003,0.748756,0.328103
2011-03-08,132.58,67.605,0.997645,0.402071,0.949926
2011-03-09,132.39,67.415,0.997493,0.332016,0.970857
2011-03-10,129.9375,64.94999999999999,0.998653,0.234011,0.930842
2011-03-11,130.84,65.89500000000001,0.994394,0.558875,1.077819
2011-03-14,130.05,65.125,0.991355,0.927306,1.20343
2011-03-15,128.56,63.71,0.983783,1.158799,1.303166
2011-03-16,126.175,36.215,0.989099,0.917249,0.667298
2011-03-17,127.85,62.89,0.991875,0.555958,1.259662
2011-03-18,127.76,62.834999999999994,0.994959,0.52554,0.98564
2011-03-21,129.74001,44.745,0.998676,0.143591,0.545647
2011-03-22,129.28999,42.305,0.999723,0.033523,0.444948
2011-03-23,129.66,64.725,0.995587,0.431685,1.086828
2011-03-24,130.89999,25.9,0.999773,0.03267,0.283587
2011-03-25,131.3,66.345,0.996957,0.299575,1.09868
2011-04-12,131.47,60.510000000000005,0.9978,0.298037,0.689708
2011-04-13,131.46001,61.525,0.995681,0.540246,0.781912
2011-04-14,131.56,61.595,0.997976,0.268803,0.718589
2011-04-15,132.03999,46.04,0.999847,0.027357,0.425938
2011-04-18,130.56,60.605000000000004,0.996514,0.408082,0.803803
2011-04-19,131.31,60.325,0.999258,0.096216,0.672403
2011-04-20,133.10001,43.11,0.997433,0.297728,0.500583
2011-04-21,133.78,62.79,0.999304,0.085853,0.708841
2011-04-25,133.64,19.65,0.992899,0.683955,0.260812
2011-04-26,134.791,64.8,0.999007,0.112901,0.835199
2011-04-27,135.67,21.67,0.999448,0.08289,0.243949
2011-04-28,136.11,66.16,0.996496,0.36022,1.032645
2011-04-29,136.42999,66.44,0.998474,0.159047,0.967497
2011-05-10,135.87,37.870000000000005,0.999353,0.116847,0.372069
2011-05-11,134.44,114.49,0.998302,0.211472,2.316738
2011-05-12,135.08,65.08500000000001,0.998655,0.169129,0.759606
2011-05-13,134.03999,35.045,0.997128,0.332839,0.388762
2011-05-16,133.19,113.235,0.998483,0.190466,2.431427
2011-05-17,133.17,25.18,0.993598,0.710466,0.315049
2011-05-18,134.36,114.365,0.999525,0.059825,2.286107
2011-05-19,134.67999,44.695,0.995933,0.429271,0.571374
2011-05-20,133.61,113.705,0.997661,0.28302,2.772441
2011-05-23,132.06,112.125,0.998171,0.196447,2.799259
2011-05-24,131.95,51.965,0.996526,0.414808,0.65675
2011-05-25,132.39,112.425,0.998663,0.147309,2.798854
2011-05-26,133.0,12.045,0.968383,2.623601,0.19317
2011-05-27,133.50999,38.519999999999996,0.996006,0.498704,0.486153
2011-05-31,134.89999,14.9,0.997601,0.38973,0.203965
2011-06-01,131.87,56.95,0.992611,0.705994,0.914641
2011-06-02,131.73,16.735,0.993916,0.584469,0.248096
2011-06-03,130.42,55.46,0.99513,0.5348,0.882501
2011-06-06,129.045,39.08,0.992244,0.751868,0.668512
2011-06-07,128.96001,18.97,0.992317,0.871362,0.263882
2011-06-08,128.42,58.47,0.993837,0.792338,0.899028
2011-06-09,129.39999,59.435,0.994838,0.66358,0.917274
2011-06-10,127.6,13.61,0.989561,1.026666,0.217127
2011-06-13,127.7,39.71,0.996376,0.534231,0.625323
2011-06-14,129.32001,59.335,0.996813,0.473711,1.014699
2011-06-15,127.02,57.085,0.989282,1.065644,1.108852
2011-06-16,127.3,13.31,0.987124,1.521415,0.271629
2011-06-17,127.05,57.095,0.99643,0.383892,0.821996
2011-06-20,127.7,57.754999999999995,0.995578,0.44336,0.902457
2011-06-21,129.45,59.45,0.999929,0.010094,0.686757
2011-06-22,128.67,23.700000000000003,0.989104,0.931725,0.360976
2011-06-23,128.30099,58.405,0.992172,0.695523,1.057382
2011-06-24,126.81,56.83,0.998109,0.185367,0.866824
2011-07-12,131.39999,51.459999999999994,0.995488,0.568639,0.604815
2011-07-13,131.84,51.870000000000005,0.998122,0.254814,0.551615
2011-07-14,130.92999,50.985,0.99545,0.556048,0.616933
2011-07-15,131.69,33.7,0.99597,0.478401,0.377931
2011-07-18,130.61,28.61,0.999404,0.099355,0.299811
2011-07-19,132.73,23.735,0.995568,0.486118,0.286203
2011-07-20,132.64999,33.67,0.998939,0.137668,0.332263
2011-07-21,134.49001,53.495000000000005,0.998436,0.185046,0.645136
2011-07-22,134.58,28.585,0.99742,0.300936,0.3177
2011-07-25,133.83,53.865,0.997056,0.322961,0.72607
2011-07-26,133.33,20.345,0.991731,0.765131,0.278066
2011-07-27,130.60001,50.745,0.987909,1.054633,0.893861
2011-07-28,130.22,36.224999999999994,0.997883,0.215792,0.480394
2011-07-29,129.33,49.585,0.980691,1.491836,1.00666
2011-08-09,117.48,34.485,0.996326,0.342077,0.479521
2011-08-10,112.29,32.315,0.99068,0.85968,0.494799
2011-08-11,117.33,57.58,0.984891,1.438468,1.058322
2011-08-12,118.12,45.125,0.998185,0.193385,0.571379
2011-08-15,120.62,60.675,0.996103,0.412239,0.926472
2011-08-16,119.59,44.59,0.999472,0.08471,0.579009
2011-08-17,119.67,35.67,0.998927,0.152164,0.487106
2011-08-18,114.51,54.519999999999996,0.996942,0.291903,0.945186
2011-08-19,112.64,52.66,0.995505,0.416491,0.952833
2011-08-22,112.73,35.735,0.996627,0.228415,0.624996
2011-08-23,116.44,56.445,0.998517,0.147099,0.943849
2011-08-24,118.08,38.120000000000005,0.990952,0.845001,0.58372
2011-08-25,116.28,40.28,0.998997,0.106413,0.675172
2011-08-26,117.97,38.010000000000005,0.991781,0.707462,0.588423
2011-08-29,121.36,41.425,0.990857,0.786626,0.666873
2011-08-30,121.68,41.815,0.985193,1.344467,0.74034
2011-08-31,122.22,21.229999999999997,0.991276,0.726444,0.356589
2011-09-01,120.94,30.95,0.994906,0.512502,0.491088
2011-09-02,117.85,32.885000000000005,0.991592,0.603331,0.566182
2011-09-06,116.99,37.144999999999996,0.980132,1.507048,0.82518
2011-09-07,120.29,25.310000000000002,0.991273,0.68023,0.478008
2011-09-08,119.04,39.099999999999994,0.990772,0.589472,0.804999
2011-09-09,115.92,35.95,0.994425,0.384747,0.732287
2011-09-13,117.74,60.84,0.988153,0.720491,1.215644
2011-09-14,119.37,62.519999999999996,0.981331,1.675166,1.329338
2011-09-15,121.43,18.495,0.961393,2.80065,0.381906
2011-09-16,121.521,32.535,0.993633,0.641398,0.438829
2011-09-19,120.31,63.325,0.998081,0.213097,0.906592
2011-09-20,120.17,63.285,0.992804,0.713689,1.103781
2011-09-21,116.63,59.725,0.99351,0.620959,1.054916
2011-09-22,112.86,55.989999999999995,0.990879,0.797442,1.080998
2011-09-23,113.54,37.55500000000001,0.995737,0.387651,0.572516
2011-09-26,116.24,59.35,0.992451,0.649068,1.175391
2011-09-27,117.54,46.55,0.996927,0.278248,0.765596
2011-09-28,115.145,58.215,0.994239,0.480557,1.151793
2011-09-29,116.05,25.064999999999998,0.990436,0.681314,0.470547
2011-09-30,113.15,56.24,0.99317,0.531294,1.205629
2011-10-11,119.7,31.705,0.995995,0.34991,0.424412
2011-10-12,120.75,70.875,0.993494,0.714917,1.193815
2011-10-13,120.51,48.515,0.998245,0.188041,0.601144
2011-10-14,122.57,72.58500000000001,0.997697,0.263704,1.111134
2011-10-17,120.23,29.25,0.989583,0.895313,0.45837
2011-10-18,122.58,31.6,0.991787,0.795296,0.460267
2011-10-19,121.13,35.14,0.995292,0.435047,0.500494
2011-10-20,121.66,71.725,0.996317,0.385365,1.240528
2011-10-21,123.97,39.975,0.997714,0.22366,0.530024
2011-10-24,125.49,75.52000000000001,0.997858,0.223355,1.281513
2011-10-25,123.049,25.064999999999998,0.989947,0.771718,0.424275
2011-10-26,124.3,40.305,0.998439,0.152887,0.537903
2011-10-27,128.63,18.65,0.985845,1.114734,0.316512
2011-10-28,128.60001,78.615,0.998824,0.120832,1.333777
2011-11-08,127.88,67.88499999999999,0.998702,0.16464,0.85929
2011-11-09,123.161,103.275,0.996791,0.365128,2.415986
2011-11-10,124.32,51.32,0.999207,0.128117,0.645814
2011-11-11,126.66,106.68,0.99881,0.144076,2.21535
2011-11-14,125.46,52.459999999999994,0.999627,0.059985,0.631749
2011-11-15,126.083,106.165,0.997776,0.275053,2.529358
2011-11-16,124.08,36.09,0.995461,0.375714,0.504392
2011-11-17,122.105,21.115000000000002,0.989127,0.765414,0.374666
2011-11-18,121.979,96.97999999999999,0.999729,0.039094,1.926165
2011-11-21,119.661,99.83500000000001,0.995656,0.413197,3.029549
2011-11-22,119.19,99.205,0.998986,0.097651,2.515584
2011-11-23,116.56,96.725,0.995663,0.375089,3.09767
2011-11-25,116.34,96.4,0.998033,0.178781,2.84036
2011-11-28,119.71,22.715,0.995405,0.345675,0.344498
2011-11-29,120.05,24.055,0.996957,0.245291,0.335283
2011-11-30,124.99,45.25,0.977179,1.882786,0.880273
2011-12-01,124.97,45.004999999999995,0.992372,0.613114,0.761245
2011-12-02,124.86,45.095,0.978482,1.561477,0.901764
2011-12-05,126.22,17.23,0.991459,0.71282,0.300725
2011-12-06,126.26,46.405,0.984927,1.032642,0.946195
2011-12-07,126.73,14.745000000000001,0.98797,1.005999,0.279629
2011-12-08,123.95,12.969999999999999,0.982552,1.00487,0.280384
2011-12-09,126.05,46.165000000000006,0.98645,1.099498,1.012107
2011-12-13,123.05,21.055,0.997101,0.124841,0.325499
2011-12-14,121.74,101.83,0.99476,0.23596,2.984404
2011-12-15,122.185,12.215,0.96733,3.513753,0.271585
2011-12-16,121.59,101.83500000000001,0.994575,0.596396,2.710983
2011-12-19,120.29,100.35,0.9982,0.209379,2.332222
2011-12-20,123.93,37.935,0.998001,0.227387,0.453594
2011-12-21,124.17,28.17,0.999642,0.056688,0.301238
2011-12-22,125.27,27.27,0.999694,0.048357,0.286393
2011-12-23,126.39,71.39500000000001,0.999096,0.104151,1.013607
2011-12-27,126.49,31.494999999999997,0.997335,0.258478,0.419985
2011-12-28,124.83,26.835,0.996664,0.29056,0.376109
2011-12-29,126.12,106.195,0.997919,0.209449,2.940821
2011-12-30,125.5,105.735,0.99492,0.453718,3.496691
2012-01-10,129.13,69.13499999999999,0.999748,0.01213,0.629557
2012-01-11,129.2,69.2,0.999958,0.006487,0.655603
2012-01-12,129.50999,69.535,0.998959,0.140017,0.817606
2012-01-13,128.84,37.85,0.996829,0.369532,0.425695
2012-01-17,129.34,69.375,0.99737,0.30438,0.977305
2012-01-18,130.77,49.785,0.997593,0.278476,0.601818
2012-01-19,131.46001,71.465,0.999328,0.083424,0.888808
2012-01-20,131.53999,23.545,0.996402,0.380242,0.278655
2012-01-23,131.61,71.625,0.999615,0.048832,0.907999
2012-01-24,131.46001,27.47,0.99555,0.43028,0.358995
2012-01-25,132.56,72.725,0.991389,0.796626,1.40493
2012-01-26,131.88,14.895,0.988172,0.969437,0.225577
2012-01-27,131.82001,29.825,0.997303,0.260441,0.398853
2012-02-07,134.78999,114.825,0.998785,0.173322,2.180363
2012-02-08,135.19,29.200000000000003,0.994608,0.64634,0.324373
2012-02-09,135.36,115.37,0.999382,0.089364,2.101674
2012-02-10,134.36099,26.37,0.994137,0.622377,0.306824
2012-02-13,135.36,28.365000000000002,0.99644,0.400364,0.325387
2012-02-14,135.19,28.195,0.996737,0.3636,0.3175
2012-02-15,134.56,29.564999999999998,0.995922,0.464888,0.376281
2012-02-16,136.049,116.05,0.999834,0.02587,2.177607
2012-02-17,136.41,116.445,0.998706,0.159146,2.580476
2012-02-21,136.47,26.475,0.99651,0.447372,0.291567
2012-02-22,136.032,22.05,0.990859,0.865118,0.269735
2012-02-23,136.631,30.634999999999998,0.997606,0.229207,0.334887
2012-02-24,136.92999,17.93,0.998239,0.257279,0.207819
2012-02-27,137.16,57.254999999999995,0.992054,0.871269,0.841526
2012-02-28,137.55901,57.615,0.995071,0.523038,0.806204
2012-02-29,137.02,23.025,0.996266,0.461472,0.289015
2012-03-01,137.73,57.78,0.995465,0.581203,0.830334
2012-03-02,137.312,57.315,0.999407,0.069578,0.691431
2012-03-05,136.75,56.769999999999996,0.997945,0.223131,0.823777
2012-03-06,134.75,54.760000000000005,0.998443,0.154658,0.804635
2012-03-07,135.69,25.695,0.99749,0.19014,0.362837
2012-03-08,137.03999,57.04,0.999865,0.024232,0.795493
2012-03-09,137.57001,7.575,0.989482,0.742313,0.146362
2012-03-13,140.062,80.08,0.997548,0.325476,1.233233
2012-03-14,139.91,10.93,0.980268,3.250484,0.185809
2012-03-15,140.72,80.74,0.995507,0.899221,1.380868
2012-03-16,140.3,36.31,0.995861,0.519168,0.389186
2012-03-19,140.85001,38.855000000000004,0.998114,0.248984,0.388319
2012-03-20,140.44,34.445,0.99809,0.239671,0.340099
2012-03-21,140.21001,80.285,0.996196,0.464688,1.166276
2012-03-22,139.2,39.22,0.996286,0.435256,0.440634
2012-03-23,139.64999,79.755,0.994724,0.5974,1.260415
2012-03-26,141.61,19.615000000000002,0.995022,0.51184,0.239761
2012-03-27,141.17,81.185,0.998647,0.159342,1.148531
2012-03-28,140.47,23.475,0.996658,0.360783,0.277993
2012-03-29,140.23,80.36,0.993589,0.637234,1.468628
2012-03-30,140.81,30.810000000000002,0.999897,0.014916,0.29926
2012-04-10,135.89999,75.99000000000001,0.995907,0.5394,1.009845
2012-04-11,137.0,47.0,0.999932,0.011921,0.372649
2012-04-12,138.78999,30.82,0.998783,0.175154,0.26336
2012-04-13,137.14,26.145000000000003,0.996081,0.495159,0.281941
2012-04-16,137.05,77.115,0.99659,0.424298,1.08104
2012-04-17,139.082,79.2,0.994174,0.683484,1.212828
2012-04-18,138.61,28.655,0.992792,0.80016,0.330518
2012-04-19,137.72,77.75999999999999,0.997946,0.257699,1.067581
2012-04-20,137.95,33.95,0.99975,0.043158,0.328329
2012-04-23,136.78999,76.81,0.999132,0.108038,1.031704
2012-04-24,137.31,19.32,0.993652,0.61572,0.244112
2012-04-25,139.19,27.195,0.997807,0.24032,0.305291
2012-04-26,140.16,14.175,0.98573,1.225181,0.214405
2012-04-27,140.39,80.475,0.995526,0.452472,1.420111
2012-05-08,136.55,116.625,0.998212,0.266396,2.32732
2012-05-09,135.74001,45.745000000000005,0.999632,0.031525,0.372021
2012-05-10,136.02,22.04,0.989387,1.312946,0.260498
2012-05-11,135.61,54.615,0.998804,0.14728,0.568426
2012-05-14,134.11,50.115,0.998504,0.160709,0.561991
2012-05-15,133.34,113.41,0.998189,0.2201,2.538102
2012-05-16,132.82899,112.9,0.998154,0.218739,2.580027
2012-05-17,130.86,111.0,0.996755,0.365509,2.839053
2012-05-18,129.74001,109.75999999999999,0.999387,0.073542,2.289499
2012-05-21,131.97,51.975,0.99981,0.021913,0.463493
2012-05-22,132.2,17.225,0.981698,1.694415,0.251006
2012-05-23,132.27,26.28,0.994499,0.640685,0.319167
2012-05-24,132.53,21.545,0.9903,0.84504,0.287757
2012-05-25,132.10001,38.105000000000004,0.997852,0.220692,0.524146
2012-05-29,133.7,18.705,0.994505,0.537334,0.258304
2012-05-30,131.75999,61.86,0.9923,0.695917,1.03097
2012-05-31,131.47,61.61,0.989748,0.952274,1.093801
2012-06-01,128.16,58.290000000000006,0.98963,0.883484,1.074884
2012-06-04,128.10001,58.345,0.982708,1.371069,1.25319
2012-06-05,129.07001,59.085,0.997608,0.266695,0.995297
2012-06-06,131.97,11.975000000000001,0.992513,0.483813,0.212772
2012-06-07,132.05,62.125,0.993181,0.496253,1.227493
2012-06-08,133.10001,11.105,0.991877,0.572346,0.213468
2012-06-12,132.92,72.975,0.993852,1.093638,1.256542
2012-06-13,132.07001,14.094999999999999,0.979538,2.965284,0.256342
2012-06-14,133.47,13.54,0.948195,3.67144,0.268761
2012-06-15,134.14,74.21,0.99628,0.469417,1.01879
2012-06-18,134.39999,29.42,0.999011,0.128267,0.267668
2012-06-19,135.7,75.725,0.99898,0.138047,0.93625
2012-06-20,135.48,18.485,0.994159,0.642965,0.228469
2012-06-21,132.44,22.445,0.995599,0.449386,0.273934
2012-06-22,133.46001,73.55000000000001,0.994993,0.54509,1.177998
2012-06-25,131.32001,56.335,0.99971,0.0374,0.625407
2012-06-26,131.98,72.09,0.993791,0.606885,1.293236
2012-06-27,133.173,17.174999999999997,0.996808,0.242877,0.226445
2012-06-28,132.78999,72.9,0.993822,0.583079,1.358442
2012-06-29,136.105,19.105,0.999075,0.128421,0.237564
2012-07-10,134.14,74.265,0.99402,0.744721,1.052317
2012-07-11,134.16,74.265,0.994547,0.676486,1.05039
2012-07-12,133.50999,73.59,0.995732,0.535629,1.0187
2012-07-13,135.75,24.76,0.998122,0.234259,0.221657
2012-07-16,135.42999,25.435,0.996635,0.3953,0.273184
2012-07-17,136.36,76.395,0.998294,0.221678,0.99795
2012-07-18,137.37,77.4,0.997338,0.319499,1.085891
2012-07-19,137.73,77.77000000000001,0.997956,0.256563,1.067047
2012-07-20,136.47,18.48,0.992053,0.803794,0.232193
2012-07-23,135.09,75.175,0.995281,0.496005,1.252932
2012-07-24,133.925,73.99000000000001,0.996226,0.395708,1.22231
2012-07-25,133.96001,14.99,0.979333,1.603786,0.24665
2012-07-26,136.17,29.215,0.993642,0.612914,0.393622
2012-07-27,138.675,15.690000000000001,0.989453,0.916087,0.223669
2012-08-14,140.78999,20.79,0.998605,0.238395,0.199846
2012-08-15,140.95,24.95,0.998932,0.201929,0.238825
2012-08-16,141.99001,20.01,0.9889,1.429505,0.223954
2012-08-17,142.17999,87.28999999999999,0.995212,0.623282,1.269673
2012-08-20,142.19,87.2,0.998918,0.134848,1.107014
2012-08-21,141.75999,86.785,0.997999,0.25794,1.194432
2012-08-22,141.82001,41.825,0.997712,0.340381,0.438736
2012-08-23,140.66499,85.69999999999999,0.997933,0.260214,1.219571
2012-08-24,141.50999,86.53,0.998423,0.207998,1.214393
2012-08-27,141.53999,22.54,0.998783,0.219887,0.248681
2012-08-28,141.39999,86.435,0.997016,0.326873,1.43187
2012-08-29,141.50999,86.58,0.996096,0.406743,1.499549
2012-08-30,140.49001,23.5,0.993915,0.632491,0.294911
2012-08-31,141.16,86.185,0.998757,0.137153,1.350332
2012-09-04,141.03,71.045,0.997836,0.197976,1.067977
2012-09-05,140.91,18.915,0.995192,0.374991,0.264228
2012-09-06,143.77,11.774999999999999,0.992009,0.737359,0.18118
2012-09-07,144.33,8.34,0.984214,1.062347,0.143294
2012-09-11,143.91,84.00999999999999,0.993574,0.769532,1.300552
2012-09-12,144.39,10.405000000000001,0.982517,1.303776,0.158599
2012-09-13,146.59,8.61,0.977622,2.584129,0.137028
2012-09-14,147.24001,6.25,0.97741,1.899206,0.113845
2012-09-17,146.74001,10.745000000000001,0.993808,0.567913,0.165792
2012-09-18,146.62,5.6899999999999995,0.924301,5.041898,0.133219
2012-09-19,146.7,86.82499999999999,0.989154,1.057242,1.672773
2012-09-20,146.71001,3.87,0.823668,6.696078,0.122741
2012-09-21,145.87,69.88,0.998769,0.163024,0.79398
2012-09-24,145.645,85.655,0.999922,0.011992,0.907744
2012-09-25,144.10001,84.16,0.996909,0.355277,1.304858
2012-09-26,143.295,44.3,0.998389,0.185298,0.51303
2012-09-27,144.64,39.64,0.999859,0.021885,0.393788
2012-09-28,143.97,84.08500000000001,0.994435,0.56296,1.516497
2012-10-09,144.2,84.205,0.999356,0.097176,0.877417
2012-10-10,143.28,35.305,0.99947,0.083509,0.270542
2012-10-11,143.36,83.47999999999999,0.994444,0.725897,1.163062
2012-10-12,142.89,83.03,0.993589,0.812538,1.20229
2012-10-15,144.08,84.16,0.996116,0.502006,1.172908
2012-10-16,145.53999,85.64,0.995306,0.589735,1.240581
2012-10-17,146.2,24.2,0.999097,0.159761,0.239037
2012-10-18,145.82001,37.845,0.998595,0.192488,0.356934
2012-10-19,143.3896,62.42,0.998139,0.240123,0.724463
2012-10-22,143.41,49.425,0.999707,0.040832,0.468747
2012-10-23,141.42,81.545,0.99387,0.643436,1.413291
2012-10-24,141.02,26.03,0.99597,0.420424,0.30926
2012-10-25,141.42999,32.43,0.999628,0.057917,0.356122
2012-10-26,141.35001,15.36,0.989449,0.867258,0.226797
2012-11-13,137.78999,117.82,0.999227,0.12212,2.098773
2012-11-14,135.9299,19.939999999999998,0.993468,0.827756,0.212418
2012-11-15,135.7,115.91,0.995811,0.522335,2.739927
2012-11-16,136.37,116.505,0.997027,0.373866,2.622561
2012-11-19,139.13,13.155000000000001,0.982339,1.682348,0.16818
2012-11-20,139.19,16.195,0.995633,0.469271,0.16943
2012-11-21,139.45,119.47,0.999441,0.076723,2.287855
2012-11-23,141.35001,12.370000000000001,0.985838,1.776232,0.147438
2012-11-26,141.05,20.07,0.998812,0.163747,0.194027
2012-11-27,140.33,16.335,0.994931,0.621417,0.201155
2012-11-28,141.46001,121.5,0.998936,0.133695,2.828834
2012-11-29,142.12,122.125,0.999593,0.046189,2.672065
2012-11-30,142.155,122.30000000000001,0.997001,0.328037,3.450778
2012-12-03,141.45,19.455,0.994835,0.570919,0.260756
2012-12-04,141.25,61.28,0.995425,0.490387,0.915308
2012-12-05,141.5,9.51,0.98161,1.308307,0.180121
2012-12-06,141.98,14.98,0.99752,0.293557,0.212366
2012-12-07,142.41499,9.415,0.995005,0.52479,0.165011
2012-12-10,142.47301,62.474999999999994,0.999508,0.057442,0.861758
2012-12-11,143.44,12.45,0.991395,0.750233,0.16889
2012-12-12,143.50999,10.51,0.997104,0.352008,0.142034
2012-12-13,142.63,14.635,0.99549,0.461711,0.193778
2012-12-14,142.1051,9.120000000000001,0.981081,1.833182,0.158416
2012-12-17,143.77,123.785,0.999306,0.07209,2.92729
2012-12-18,145.37,125.4,0.998705,0.24108,3.193674
2012-12-19,144.28999,124.33500000000001,0.997964,0.279336,3.417724
2012-12-20,145.12,7.1899999999999995,0.920723,5.627451,0.169893
2012-12-21,142.78999,34.795,0.997779,0.275322,0.366965
2012-12-24,142.35001,122.435,0.998041,0.238023,2.955154
2012-12-26,141.75,121.765,0.999575,0.055755,2.53779
2012-12-27,141.5616,121.66499999999999,0.997686,0.258233,3.212588
2012-12-28,140.03,120.16499999999999,0.997107,0.305849,3.384538
2012-12-31,142.41,19.415,0.993863,0.670841,0.231849
2013-01-02,146.06,12.075,0.98216,1.599582,0.162579
2013-01-03,145.7341,10.77,0.968669,2.698547,0.160504
2013-01-04,146.37,40.385,0.99953,0.058802,0.413096
2013-01-07,145.9695,24.979999999999997,0.995672,0.476895,0.280747
2013-01-08,145.54961,30.555,0.997144,0.399936,0.276578
2013-01-09,145.92,30.945,0.99839,0.239092,0.253513
2013-01-10,147.08,18.09,0.991713,1.024206,0.187098
2013-01-11,147.07001,21.075000000000003,0.995583,0.546894,0.204472
2013-01-14,146.97,13.0,0.977737,2.257974,0.164817
2013-01-15,147.07001,122.125,0.998537,0.209195,2.269125
2013-01-16,147.05,102.055,0.99984,0.021565,1.166457
2013-01-17,148.0,123.11500000000001,0.997311,0.352824,2.570506
2013-01-18,148.33,123.39,0.998429,0.21392,2.419658
2013-01-22,149.13,15.135,0.993993,0.605065,0.178057
2013-01-23,149.37,23.369999999999997,0.999648,0.059806,0.225202
2013-01-24,149.41,34.415,0.998605,0.166593,0.353318
2013-01-25,150.25,11.280000000000001,0.972407,2.681771,0.145549
2013-01-28,150.07001,15.184999999999999,0.966401,3.309392,0.198523
2013-01-29,150.66,15.91,0.949277,4.575754,0.235242
2013-01-30,150.07001,15.195,0.963196,3.445866,0.210341
2013-01-31,149.7,15.07,0.929455,5.703479,0.255824
2013-02-01,151.24001,16.305,0.977617,2.21804,0.208334
2013-02-04,149.535,14.645,0.965277,2.990968,0.219258
2013-02-05,151.05,38.055,0.997898,0.309265,0.329968
2013-02-06,151.16,35.165,0.997884,0.327184,0.302339
2013-02-07,150.96001,25.965,0.996174,0.412705,0.247111
2013-02-08,151.8,21.805,0.995196,0.676125,0.216056
2013-02-11,151.77,41.775,0.998357,0.216229,0.382236
2013-02-12,152.02,32.025000000000006,0.99769,0.352639,0.298575
2013-02-13,152.151,36.155,0.998693,0.205256,0.318889
2013-02-14,152.28999,75.28999999999999,0.99989,0.019419,0.732569
2013-02-15,152.11,14.17,0.969095,2.88886,0.19857
2013-02-19,153.25,28.255000000000003,0.997121,0.364195,0.302444
2013-02-20,151.34,131.4,0.998633,0.177054,3.036821
2013-02-21,150.42,28.424999999999997,0.997776,0.306143,0.268645
2013-02-22,151.89,10.895,0.98978,0.676544,0.161669
2013-02-25,149.0,54.25,0.980964,2.041302,0.82683
2013-02-26,150.02,55.035,0.999055,0.111309,0.579709
2013-02-27,151.91,56.915,0.999349,0.078836,0.581784
2013-02-28,151.61,56.91,0.978675,2.031583,0.931611
2013-03-01,152.11,17.125,0.990812,0.888807,0.203311
2013-03-04,152.92,9.92,0.997314,0.429984,0.125658
2013-03-05,154.28999,57.315,0.994721,0.567008,0.856859
2013-03-06,154.5,57.56,0.9928,0.790532,0.894573
2013-03-07,154.776,59.9,0.988866,1.156217,1.02178
2013-03-08,155.44,11.445,0.995575,0.306752,0.151976
2013-03-11,156.03,5.075,0.950673,3.554593,0.110581
2013-03-12,155.67999,8.684999999999999,0.991322,1.487413,0.128656
2013-03-13,155.905,67.91,0.999025,0.215197,0.856096
2013-03-14,156.73,5.74,0.96766,5.77974,0.113133
2013-03-15,155.83,25.845,0.997802,0.321896,0.203815
2013-03-18,154.97,32.975,0.997629,0.339997,0.296341
2013-03-19,154.61,71.66,0.99706,0.412983,0.797457
2013-03-20,155.69,23.695,0.996024,0.481099,0.231624
2013-03-21,154.35899,71.42500000000001,0.995928,0.53446,0.858371
2013-03-22,155.60001,10.62,0.974926,2.193679,0.147995
2013-03-25,154.95,72.08,0.992281,0.882128,1.024214
2013-03-26,156.19,23.195,0.996524,0.418327,0.240992
2013-03-27,156.19,16.215,0.98342,1.713411,0.192964
2013-03-28,156.67,73.775,0.99366,0.702702,1.074087
2013-04-01,156.05,21.11,0.982634,1.961875,0.237013
2013-04-02,156.82001,21.865000000000002,0.987899,1.43018,0.231323
2013-04-03,155.23,20.405,0.968605,3.147867,0.267679
2013-04-04,155.86,20.975,0.978727,2.239037,0.256275
2013-04-05,155.158,20.33,0.96867,3.034642,0.275963
2013-04-08,156.21001,21.225,0.992077,0.864386,0.242487
2013-04-09,156.75,57.815,0.995954,0.614579,0.550081
2013-04-10,158.67,51.695,0.999714,0.053859,0.360836
2013-04-11,159.19,60.305,0.991939,1.122407,0.648387
2013-04-12,158.8,29.805,0.997576,0.370059,0.244569
2013-04-15,155.118,56.47,0.977691,2.482234,0.791069
2013-04-16,157.41,58.495,0.993614,0.837446,0.654968
2013-04-17,155.11,56.37,0.982275,1.973416,0.774637
2013-04-18,154.14,44.16,0.999603,0.063336,0.35643
2013-04-19,155.48,56.540000000000006,0.99527,0.605266,0.639833
2013-04-22,156.17,47.175,0.999797,0.02131,0.374753
2013-04-23,157.78,58.870000000000005,0.992961,0.809103,0.75635
2013-04-24,157.88,17.92,0.981268,2.016573,0.211973
2013-04-25,158.52,23.54,0.991958,1.07276,0.219918
2013-04-26,158.24001,59.295,0.995543,0.508567,0.757859
2013-04-29,159.3,24.305,0.996061,0.50052,0.22875
2013-04-30,159.67999,24.770000000000003,0.985522,1.711576,0.268972
2013-05-01,158.28,23.36,0.986441,1.576694,0.255714
2013-05-02,159.75,24.759999999999998,0.996462,0.471722,0.224604
2013-05-03,161.368,26.439999999999998,0.988908,1.308181,0.286984
2013-05-06,161.78,21.805,0.99106,1.146671,0.21055
2013-05-07,162.5999,22.625,0.99148,1.083628,0.219458
